country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Lectistol,zeig_101,,12k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 21 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=58433,1790 Mbbl,,,Normal,3 Hundred Tons per month,2 Mbbl per month
Cancer,Stolen,,19k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 12 hours ago,rankings.php?subregion=per,,$308 million,,Persia,,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=58745,,,,Good,,
pulunia,redwhite,,18k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 12 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=59298,,,,Normal,,
Syraan,Desus,,14k active personnel,0 ships,First World War surplus,$308 million,Standard,online now,rankings.php?subregion=egy,,$308 million,,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=59870,1 Mbbl,,,Normal,,1 Mbbl per month
New Gensokyo,_Rice,,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 16 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=59915,1 Mbbl,,,Normal,,1 Mbbl per month
Sanlucia,johnnylaw1990,http://blocgame.com/alliancestats.php?allianceid=2064,7k active personnel,0 ships,Finest of the 19th century,$308 million,Elite,last online 2 hours ago,rankings.php?subregion=ara,SPQR,$308 million,alliancestats.php?allianceid=2064,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,Scattered terrorists,http://blocgame.com/stats.php?id=59921,,,,Normal,,
Infernistan,Inferno JR,,22k active personnel,0 ships,Finest of the 19th century,$308 million,Good,online now,rankings.php?subregion=egy,,$308 million,,Egypt,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=60304,3 Mbbl,,,Good,,3 Mbbl per month
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=2044,19k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 1 hours ago,rankings.php?subregion=congo,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,None,http://blocgame.com/stats.php?id=60448,1 Mbbl,,,Good,,1 Mbbl per month
Losong,Hafirus,http://blocgame.com/alliancestats.php?allianceid=2044,30k active personnel,0 ships,First World War surplus,$308 million,Elite,online now,rankings.php?subregion=pac,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60570,4 Mbbl,,,Good,,4 Mbbl per month
Petai Belalang,zulhasr39689,http://blocgame.com/alliancestats.php?allianceid=2044,39k active personnel,0 ships,First World War surplus,$308 million,Standard,last online 2 hours ago,rankings.php?subregion=ind,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=60767,1 Mbbl,,,Good,,1 Mbbl per month
Ausmasia,Harzan15,,6k active personnel,0 ships,Finest of the 19th century,$308 million,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=sea,,$308 million,,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=61817,2 Mbbl,,,Questionable,,2 Mbbl per month
Sheym,Ooodin,,24k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 2 hours ago,rankings.php?subregion=egy,,$308 million,,Egypt,,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=61826,,,,Good,,
johoreansouth,afiqaffendy615,http://blocgame.com/alliancestats.php?allianceid=2044,34k active personnel,0 ships,First World War surplus,$308 million,Good,last online 3 hours ago,rankings.php?subregion=sub,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,The Subcontinent,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=61895,1 Mbbl,,,Good,,1 Mbbl per month
almunawir,al munawir,,39k active personnel,0 ships,Finest of the 19th century,$308 million,Elite,online now,rankings.php?subregion=ara,,$308 million,,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62163,6 Mbbl,,,Normal,,6 Mbbl per month
Artoria,Mason,,20k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 21 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=62302,,,,Normal,,
MembumiHangus,Hambikko,http://blocgame.com/alliancestats.php?allianceid=2044,30k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,online now,rankings.php?subregion=atl,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=62424,2 Mbbl,,,Normal,,2 Mbbl per month
Cuckoldery,Taintednight,,9k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 3 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62700,5 Mbbl,,,Normal,,5 Mbbl per month
YellowLand,TheChosenOne,,21k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 5 hours ago,rankings.php?subregion=mes,,$308 million,,Mesopotamia,Plentiful,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=62722,,,,Good,,
RT,Resi,,20k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 22 hours ago,rankings.php?subregion=ama,,$308 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=62984,,,,Normal,,
Hogsmeade,1000lives,,20k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 22 hours ago,rankings.php?subregion=mes,,$308 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=62991,,,,Normal,,
oilniggers,oilnigger,http://blocgame.com/alliancestats.php?allianceid=2041,24k active personnel,0 ships,Finest of the 19th century,$308 million,Good,last online 20 hours ago,rankings.php?subregion=mes,Lithuanian Coalition,$308 million,alliancestats.php?allianceid=2041,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=62996,1385 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
Waaaghsylvania,ArdBoy,,27k active personnel,0 ships,First World War surplus,$308 million,Elite,online now,rankings.php?subregion=con,,$308 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=62999,1 Mbbl,,,Normal,,1 Mbbl per month
Turbanistan,eromer2,,27k active personnel,0 ships,First World War surplus,$308 million,Elite,online now,rankings.php?subregion=sub,,$308 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=63007,,,,Normal,,
Inoki,sean10mm,,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 21 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=63009,,,,Normal,,
the Haunted,thedrunkenarchitect,http://blocgame.com/alliancestats.php?allianceid=2048,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$308 million,alliancestats.php?allianceid=2048,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=63020,,,,Normal,,
Alderann2,DarthYoda,,22k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 20 hours ago,rankings.php?subregion=car,,$308 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=63025,,,,Normal,,
Malaysia.,Tuanku Adam Zhafri,http://blocgame.com/alliancestats.php?allianceid=2044,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,$308 million,alliancestats.php?allianceid=2044,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=63032,1 Mbbl,,,Normal,,1 Mbbl per month
lobai91,tokarab,,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 2 hours ago,rankings.php?subregion=car,,$308 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=63061,,,,Normal,3 Hundred Tons per month,1 Mbbl per month
Deep Purple,Bea Wain,http://blocgame.com/alliancestats.php?allianceid=2045,25k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 14 hours ago,rankings.php?subregion=ara,The Order,$308 million,alliancestats.php?allianceid=2045,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=63067,1 Mbbl,,,Normal,,1 Mbbl per month
Veris,Lord North,,20k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 14 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=63071,,,,Normal,,
Russostan,Artyom Strugatsky,,20k active personnel,0 ships,First World War surplus,$308 million,Standard,online now,rankings.php?subregion=mes,,$308 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=63078,3 Mbbl,,,Normal,,3 Mbbl per month
Crowland,Voncrow,,26k active personnel,0 ships,Finest of the 19th century,$308 million,Poor,last online 14 hours ago,rankings.php?subregion=chi,,$308 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=63082,,,,Normal,,
RT News,Journalist Resi,http://blocgame.com/alliancestats.php?allianceid=2038,20k active personnel,0 ships,First World War surplus,$308 million,Elite,last online 2 hours ago,rankings.php?subregion=ama,Che Guevara League,$308 million,alliancestats.php?allianceid=2038,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=63095,,,,Isolated,,
Yourmother,JanuszKoranMekka,,20k active personnel,0 ships,Finest of the 19th century,$308 million,Standard,last online 1 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=63147,2538 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
Ihejirika,mcbucksauce,,20k active personnel,0 ships,Finest of the 19th century,$307 million,Good,online now,rankings.php?subregion=waf,,$307 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=43145,111 Mbbl,,,Normal,3 Hundred Tons per month,1 Mbbl per month
FreakTopia,Remington Steel,http://blocgame.com/alliancestats.php?allianceid=2048,33k active personnel,0 ships,First World War surplus,$307 million,Elite,online now,rankings.php?subregion=sub,Brotherhood of Zion,$307 million,alliancestats.php?allianceid=2048,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=45527,,,,Normal,4 Hundred Tons per month,
Valkixius,Valkix,,18k active personnel,0 ships,Finest of the 19th century,$307 million,Standard,last online 1 hours ago,rankings.php?subregion=saf,,$307 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=51787,,,,Normal,,
HiredGun,FreeCharge,,25k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 1 hours ago,rankings.php?subregion=egy,,$307 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=53353,4 Mbbl,,,Good,,4 Mbbl per month
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=2048,33k active personnel,0 ships,Finest of the 19th century,$307 million,Good,last online 12 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$307 million,alliancestats.php?allianceid=2048,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=53662,2 Mbbl,,,Normal,,2 Mbbl per month
Akihabara,KawaiiKrusader,,25k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 4 hours ago,rankings.php?subregion=pac,,$307 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=53845,1 Mbbl,,,Normal,,1 Mbbl per month
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=2049,30k active personnel,0 ships,Finest of the 19th century,$307 million,Poor,last online 2 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$307 million,alliancestats.php?allianceid=2049,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=56451,126 Mbbl,,,Normal,5 Hundred Tons per month,1 Mbbl per month
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=2039,25k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 12 hours ago,rankings.php?subregion=per,The High Council,$307 million,alliancestats.php?allianceid=2039,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=58781,2 Mbbl,,,Good,,2 Mbbl per month
East Black Rock,Shiro Shirogane,http://blocgame.com/alliancestats.php?allianceid=2039,50k active personnel,0 ships,First World War surplus,$307 million,Good,online now,rankings.php?subregion=pac,The High Council,$307 million,alliancestats.php?allianceid=2039,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=60120,,,,Normal,,
Malaysiastan,Pussiepounder,http://blocgame.com/alliancestats.php?allianceid=2049,35k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 6 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$307 million,alliancestats.php?allianceid=2049,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=60911,,,,Normal,2 Hundred Tons per month,
Strath,Finn Hunter,,33k active personnel,0 ships,First World War surplus,$307 million,Good,last online 6 hours ago,rankings.php?subregion=con,,$307 million,,Southern Cone,Untapped,Small,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=61471,,,,Good,,
Lixia,Dave Hunter,http://blocgame.com/alliancestats.php?allianceid=2064,33k active personnel,0 ships,First World War surplus,$307 million,Good,last online 6 hours ago,rankings.php?subregion=mes,SPQR,$307 million,alliancestats.php?allianceid=2064,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=61520,,,,Good,,
Birdland,tweetweetwee,http://blocgame.com/alliancestats.php?allianceid=2049,27k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$307 million,alliancestats.php?allianceid=2049,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=61646,1891 Mbbl,,,Normal,4 Hundred Tons per month,1 Mbbl per month
livil,ntlthsnxplds,,4k active personnel,0 ships,Finest of the 19th century,$307 million,Standard,last online 71 hours ago,rankings.php?subregion=con,,$307 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,None,http://blocgame.com/stats.php?id=61666,,,,Good,,
RogueNation,FreedomFighter,http://blocgame.com/alliancestats.php?allianceid=2039,30k active personnel,0 ships,Finest of the 19th century,$307 million,Poor,last online 5 hours ago,rankings.php?subregion=atl,The High Council,$307 million,alliancestats.php?allianceid=2039,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=62024,3 Mbbl,,,Normal,,3 Mbbl per month
SS,CuntBuckle,http://blocgame.com/alliancestats.php?allianceid=2045,33k active personnel,0 ships,Finest of the 19th century,$307 million,Good,online now,rankings.php?subregion=ara,The Order,$307 million,alliancestats.php?allianceid=2045,Arabia,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=62480,3 Mbbl,,,Normal,,3 Mbbl per month
Eleuthera,Gamb,,34k active personnel,0 ships,Finest of the 19th century,$307 million,Undisciplined Rabble,online now,rankings.php?subregion=car,,$307 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=63029,1 Mbbl,,,Isolated,,1 Mbbl per month
Oileum,Ihei,http://blocgame.com/alliancestats.php?allianceid=2039,27k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 4 hours ago,rankings.php?subregion=mes,The High Council,$307 million,alliancestats.php?allianceid=2039,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=63070,2 Mbbl,,,Normal,,2 Mbbl per month
Kazarastan,KimJongFun,,27k active personnel,0 ships,First World War surplus,$307 million,Elite,last online 11 hours ago,rankings.php?subregion=per,,$307 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=63080,1 Mbbl,,,Normal,,1 Mbbl per month
Caballos,T�mas,,26k active personnel,0 ships,Finest of the 19th century,$306 million,Poor,last online 25 hours ago,rankings.php?subregion=sub,,$306 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=5261,1 Mbbl,,,Good,,1 Mbbl per month
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=2059,18k active personnel,0 ships,Finest of the 19th century,$306 million,Poor,online now,rankings.php?subregion=chi,The United Nations,$306 million,alliancestats.php?allianceid=2059,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=43381,1 Mbbl,,,Good,,1 Mbbl per month
QonoS,Tmonsta,http://blocgame.com/alliancestats.php?allianceid=2039,43k active personnel,0 ships,First World War surplus,$306 million,Standard,online now,rankings.php?subregion=chi,The High Council,$306 million,alliancestats.php?allianceid=2039,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=44539,1 Mbbl,,,Normal,,1 Mbbl per month
Zinlandia,Alaah,http://blocgame.com/alliancestats.php?allianceid=2038,37k active personnel,0 ships,First World War surplus,$306 million,Good,last online 4 hours ago,rankings.php?subregion=ama,Che Guevara League,$306 million,alliancestats.php?allianceid=2038,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=45831,89 Mbbl,,,Isolated,3 Hundred Tons per month,1 Mbbl per month
Nigiria,Tripster60,,20k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,online now,rankings.php?subregion=waf,,$306 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,None,http://blocgame.com/stats.php?id=46929,94 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
Greatest Ally,WilliamDaAsian,http://blocgame.com/alliancestats.php?allianceid=2049,27k active personnel,0 ships,Finest of the 19th century,$306 million,Elite,last online 12 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$306 million,alliancestats.php?allianceid=2049,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=49097,1 Mbbl,,,Normal,,1 Mbbl per month
Khebabistan,Khebab,,10k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 5 hours ago,rankings.php?subregion=ara,,$306 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=51401,5 Mbbl,,,Normal,,5 Mbbl per month
Wladimiria,Estagon,http://blocgame.com/alliancestats.php?allianceid=2050,36k active personnel,0 ships,First World War surplus,$306 million,Good,online now,rankings.php?subregion=mes,Divine League,$306 million,alliancestats.php?allianceid=2050,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=52318,3508 Mbbl,,,Questionable,3 Hundred Tons per month,2 Mbbl per month
karkkarkia,karkkark,http://blocgame.com/alliancestats.php?allianceid=2049,39k active personnel,0 ships,First World War surplus,$306 million,Standard,last online 6 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$306 million,alliancestats.php?allianceid=2049,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=52816,,,,Good,,
Rufa,Arma Rangel,,20k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 12 hours ago,rankings.php?subregion=mex,,$306 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,None,http://blocgame.com/stats.php?id=52950,1 Mbbl,,,Normal,,1 Mbbl per month
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=2048,26k active personnel,0 ships,First World War surplus,$306 million,Poor,last online 4 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$306 million,alliancestats.php?allianceid=2048,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,None,http://blocgame.com/stats.php?id=54037,4 Mbbl,,,Good,,4 Mbbl per month
Einkoff,Aceplayer,,25k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 2 hours ago,rankings.php?subregion=car,,$306 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=57563,,,,Normal,,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=2049,30k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$306 million,alliancestats.php?allianceid=2049,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=58260,2 Mbbl,,,Normal,,2 Mbbl per month
Stargaze,The Head,http://blocgame.com/alliancestats.php?allianceid=2065,29k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 16 hours ago,rankings.php?subregion=chi,The Templar Order,$306 million,alliancestats.php?allianceid=2065,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,None,http://blocgame.com/stats.php?id=58264,,,,Normal,,
Treehouse,Number One,http://blocgame.com/alliancestats.php?allianceid=2039,28k active personnel,0 ships,First World War surplus,$306 million,Standard,online now,rankings.php?subregion=sea,The High Council,$306 million,alliancestats.php?allianceid=2039,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=58889,,,,Questionable,,
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=2039,32k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 8 hours ago,rankings.php?subregion=ara,The High Council,$306 million,alliancestats.php?allianceid=2039,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=60992,,,,Normal,2 Hundred Tons per month,
Lewd Place,Cute Girl,http://blocgame.com/alliancestats.php?allianceid=2041,37k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 12 hours ago,rankings.php?subregion=car,Lithuanian Coalition,$306 million,alliancestats.php?allianceid=2041,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,None,http://blocgame.com/stats.php?id=61620,,,,Normal,,
EnteIsla,Lord Rasta,,31k active personnel,0 ships,First World War surplus,$306 million,Good,last online 5 hours ago,rankings.php?subregion=per,,$306 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=62126,4 Mbbl,,,Good,,4 Mbbl per month
Uneek,Uneeq,,29k active personnel,0 ships,Finest of the 19th century,$306 million,Poor,last online 12 hours ago,rankings.php?subregion=atl,,$306 million,,Atlas,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=atl,None,http://blocgame.com/stats.php?id=62570,3340 Mbbl,,,Good,3 Hundred Tons per month,1 Mbbl per month
Wolfsberg,Ayodep,,22k active personnel,0 ships,Finest of the 19th century,$306 million,Poor,last online 16 hours ago,rankings.php?subregion=ama,,$306 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,None,http://blocgame.com/stats.php?id=63046,,,,Normal,,
Telvannis,SH0DAN,http://blocgame.com/alliancestats.php?allianceid=2067,32k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 2 hours ago,rankings.php?subregion=pac,Axis of Evil,$306 million,alliancestats.php?allianceid=2067,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,None,http://blocgame.com/stats.php?id=63072,1 Mbbl,,,Questionable,,1 Mbbl per month
Tengristan,enverpasha,,22k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 12 hours ago,rankings.php?subregion=mes,,$306 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=63093,1 Mbbl,,,Normal,,1 Mbbl per month
Soviet Americas,nick87689,,20k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 4 hours ago,rankings.php?subregion=sub,,$306 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,None,http://blocgame.com/stats.php?id=63096,,,,Normal,,
Newsoka,E Mark,,19k active personnel,0 ships,First World War surplus,$306 million,Elite,last online 11 hours ago,rankings.php?subregion=sea,,$306 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,None,http://blocgame.com/stats.php?id=63105,,,,Normal,,
Candlevania,Joseph Franklin Adams,,22k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 9 hours ago,rankings.php?subregion=ind,,$306 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,None,http://blocgame.com/stats.php?id=63109,,,,Normal,2 Hundred Tons per month,
OnePiece,AkiManang,,23k active personnel,0 ships,First World War surplus,$306 million,Elite,online now,rankings.php?subregion=per,,$306 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,None,http://blocgame.com/stats.php?id=63126,3 Mbbl,,,Normal,,3 Mbbl per month
South Uganda,Dr. Idi Amin,,18k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 4 hours ago,rankings.php?subregion=saf,,$306 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,None,http://blocgame.com/stats.php?id=63128,,,,Normal,,
Halgurd,DerImperator,,20k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 6 hours ago,rankings.php?subregion=mes,,$306 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,None,http://blocgame.com/stats.php?id=63129,,,,Normal,2 Hundred Tons per month,
Syntax_Error,Syntax_Error,,20k active personnel,0 ships,Finest of the 19th century,$306 million,Standard,last online 1 hours ago,rankings.php?subregion=ara,,$306 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,None,http://blocgame.com/stats.php?id=63146,1708 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
