country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Rica Puerto,Juan James Carter,http://blocgame.com/alliancestats.php?allianceid=1382,41k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 31 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$3875 million,alliancestats.php?allianceid=1382,Caribbean,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,19656 km 2,http://blocgame.com/stats.php?id=58990,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,325k active personnel,20 ships,Almost Modern,Gandhi-like,14 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3729 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,3 Tons,http://blocgame.com/rankings.php?subregion=per,81504 km 2,http://blocgame.com/stats.php?id=59593,6861 Mbbl,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Standard,last online 2 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3792 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,134k active personnel,35 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3748 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1418,97k active personnel,11 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Asian Alliance,$4686 million,alliancestats.php?allianceid=1418,East Indies,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,36450 km 2,http://blocgame.com/stats.php?id=58135,,
Meden,mexander,http://blocgame.com/alliancestats.php?allianceid=1595,51k active personnel,6 ships,Second World War surplus,Questionable,4 factories,Poor,last online 154 hours ago,rankings.php?subregion=congo,The High Council,$3666 million,alliancestats.php?allianceid=1595,Congo,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=congo,48240 km 2,http://blocgame.com/stats.php?id=41774,,
PrilEp,Dado32,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,0 ships,Vietnam War surplus,Nice,6 factories,Good,last online 60 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3817 million,alliancestats.php?allianceid=1382,Egypt,Plentiful,Meagre,,http://blocgame.com/rankings.php?subregion=egy,19984 km 2,http://blocgame.com/stats.php?id=55822,6599 Mbbl,
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,95k active personnel,7 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3657 million,alliancestats.php?allianceid=1599,Pacific Rim,,Large,,http://blocgame.com/rankings.php?subregion=pac,8836 km 2,http://blocgame.com/stats.php?id=53662,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,178k active personnel,22 ships,Vietnam War surplus,Gandhi-like,6 factories,Standard,last online 29 hours ago,rankings.php?subregion=ind,The High Council,$3638 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,20537 km 2,http://blocgame.com/stats.php?id=56710,,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,7k active personnel,0 ships,Vietnam War surplus,Normal,2 factories,Undisciplined Rabble,last online 117 hours ago,rankings.php?subregion=ind,The Last Phoenix,$3660 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,4297 km 2,http://blocgame.com/stats.php?id=48601,,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,82k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 7 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3599 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,9k active personnel,0 ships,Korean War surplus,Angelic,2 factories,Good,last online 8 hours ago,rankings.php?subregion=car,The Federal Colonies,$3645 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,436 Mbbl,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,4 ships,First World War surplus,Good,2 factories,Elite,last online 7 hours ago,rankings.php?subregion=ama,The High Council,$3660 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,
Rowan,Rowan,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,1 ships,First World War surplus,Isolated,3 factories,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=per,The High Council,$3541 million,alliancestats.php?allianceid=1595,Persia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=per,36240 km 2,http://blocgame.com/stats.php?id=59755,3157 Mbbl,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,45k active personnel,4 ships,Vietnam War surplus,Angelic,5 factories,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3609 million,alliancestats.php?allianceid=1382,Egypt,Depleted,Mediocre,,http://blocgame.com/rankings.php?subregion=egy,23072 km 2,http://blocgame.com/stats.php?id=56115,6304 Mbbl,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,19k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=pac,BAMF,$3632 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,12316 km 2,http://blocgame.com/stats.php?id=59935,58 Mbbl,
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,229k active personnel,10 ships,First World War surplus,Nice,5 factories,Good,last online 9 hours ago,rankings.php?subregion=atl,O.P.E.N.,$3466 million,alliancestats.php?allianceid=1935,Atlas,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=atl,36431 km 2,http://blocgame.com/stats.php?id=60261,,
Woschia,Lukaj,http://blocgame.com/alliancestats.php?allianceid=1382,17k active personnel,0 ships,Korean War surplus,Gandhi-like,None,Standard,last online 81 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$3573 million,alliancestats.php?allianceid=1382,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,4381 km 2,http://blocgame.com/stats.php?id=55872,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=congo,The High Council,$3491 million,alliancestats.php?allianceid=1595,Congo,Depleted,Meagre,,http://blocgame.com/rankings.php?subregion=congo,20728 km 2,http://blocgame.com/stats.php?id=59396,,
UMR,Umaru,http://blocgame.com/alliancestats.php?allianceid=1580,135k active personnel,18 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 87 hours ago,rankings.php?subregion=gra,Brotherhood of Nod,$3455 million,alliancestats.php?allianceid=1580,Gran Colombia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gra,19143 km 2,http://blocgame.com/stats.php?id=56806,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,29k active personnel,0 ships,Korean War surplus,Good,1 factory,Standard,last online 10 hours ago,rankings.php?subregion=eaf,BAMF,$3485 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Small,,http://blocgame.com/rankings.php?subregion=eaf,14441 km 2,http://blocgame.com/stats.php?id=58567,136 Mbbl,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,182k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,The High Council,$4060 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,37271 km 2,http://blocgame.com/stats.php?id=59041,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,25k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 23 hours ago,rankings.php?subregion=atl,Wreckage brothers,$3525 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Large,,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,
Shatmapants,Penguin,,26k active personnel,6 ships,Korean War surplus,Nice,3 factories,Elite,last online 8 hours ago,rankings.php?subregion=car,,$3380 million,,Caribbean,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=car,20341 km 2,http://blocgame.com/stats.php?id=58425,,
amurika,JohnFitzgeraldsFirstSon,http://blocgame.com/alliancestats.php?allianceid=1810,111k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 28 hours ago,rankings.php?subregion=car,EUN,$3381 million,alliancestats.php?allianceid=1810,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,19677 km 2,http://blocgame.com/stats.php?id=58986,,
Umpauna,Sarsy Parsy,http://blocgame.com/alliancestats.php?allianceid=1595,101k active personnel,7 ships,Almost Modern,Gandhi-like,3 factories,Elite,last online 29 hours ago,rankings.php?subregion=mes,The High Council,$3361 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mes,19394 km 2,http://blocgame.com/stats.php?id=56092,14159 Mbbl,
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,107k active personnel,14 ships,First World War surplus,Good,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=atl,The High Council,$3398 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=atl,31849 km 2,http://blocgame.com/stats.php?id=60401,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,138k active personnel,27 ships,Advanced,Gandhi-like,7 factories,Elite,last online 23 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$3440 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,97022 km 2,http://blocgame.com/stats.php?id=46519,7952 Mbbl,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,49k active personnel,0 ships,Second World War surplus,Nice,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The High Council,$3434 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,30467 km 2,http://blocgame.com/stats.php?id=48894,,
Klub,Man of the Moon,http://blocgame.com/alliancestats.php?allianceid=1599,190k active personnel,9 ships,Advanced,Gandhi-like,8 factories,Standard,last online 2 hours ago,rankings.php?subregion=gui,Wreckage brothers,$3313 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=gui,50796 km 2,http://blocgame.com/stats.php?id=52854,,
Garrettia,Gmoney,http://blocgame.com/alliancestats.php?allianceid=1887,18k active personnel,5 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 134 hours ago,rankings.php?subregion=car,The Sons of Liberty,$3443 million,alliancestats.php?allianceid=1887,Caribbean,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=car,20633 km 2,http://blocgame.com/stats.php?id=59966,,
ublurg,MaximilianConti,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,5 ships,Vietnam War surplus,Normal,3 factories,Standard,last online 175 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$3299 million,alliancestats.php?allianceid=1580,China,Untapped,Large,,http://blocgame.com/rankings.php?subregion=chi,17787 km 2,http://blocgame.com/stats.php?id=55362,,
ayyland,jesusaves,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 131 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$3291 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=car,5230 km 2,http://blocgame.com/stats.php?id=56439,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ama,The High Council,$3394 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,5%
KrisKingdom,WelfareCapitalist,http://blocgame.com/alliancestats.php?allianceid=1880,77k active personnel,5 ships,Second World War surplus,Normal,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mex,International Union,$3249 million,alliancestats.php?allianceid=1880,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,32512 km 2,http://blocgame.com/stats.php?id=60002,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,176k active personnel,24 ships,Advanced,Gandhi-like,7 factories,Elite,last online 87 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$3307 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,79838 km 2,http://blocgame.com/stats.php?id=47768,5934 Mbbl,
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,37k active personnel,11 ships,Second World War surplus,Good,5 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ara,Wreckage brothers,$3328 million,alliancestats.php?allianceid=1599,Arabia,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,24823 km 2,http://blocgame.com/stats.php?id=60037,7632 Mbbl,
Neegus,Dildoge,http://blocgame.com/alliancestats.php?allianceid=1382,51k active personnel,5 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 56 hours ago,rankings.php?subregion=congo,Non-Aligned Movement,$3215 million,alliancestats.php?allianceid=1382,Congo,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=congo,19939 km 2,http://blocgame.com/stats.php?id=59491,,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,37k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 131 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3282 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,1 Tons,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 11 hours ago,rankings.php?subregion=mes,The High Council,$3221 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=mes,29648 km 2,http://blocgame.com/stats.php?id=60019,,5%
MikesPisshole,MikeButJewish,http://blocgame.com/alliancestats.php?allianceid=1756,4k active personnel,2 ships,Korean War surplus,Questionable,3 factories,Undisciplined Rabble,last online 17 hours ago,rankings.php?subregion=gui,The Golden Company,$3169 million,alliancestats.php?allianceid=1756,Guinea,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,9266 km 2,http://blocgame.com/stats.php?id=57391,157 Mbbl,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,20k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,online now,rankings.php?subregion=ind,The High Council,$3259 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=ind,25698 km 2,http://blocgame.com/stats.php?id=58355,,
Rosenstan,Iosif V. Rosen,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Standard,last online 62 hours ago,rankings.php?subregion=ara,Inter/pol/,$3252 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,10470 km 2,http://blocgame.com/stats.php?id=54699,4003 Mbbl,
