country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Snipars,Matthew11214,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 140 hours ago,rankings.php?subregion=congo,,$421 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61420,,
Swerust,Crizz Zuz,,7k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 55 hours ago,rankings.php?subregion=saf,,$417 million,,Southern Africa,,None,,http://blocgame.com/rankings.php?subregion=saf,18176 km 2,http://blocgame.com/stats.php?id=60882,9 Mbbl,
Rosmah,Najib Razak,,30k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=ind,,$416 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,36 Mbbl,
Managua,Chancellor Geric,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 169 hours ago,rankings.php?subregion=ama,,$416 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61359,,
Black Angola,Cz�owiek Ma�pa,http://blocgame.com/alliancestats.php?allianceid=1966,27k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,online now,rankings.php?subregion=saf,Lithuanian Coalition,$416 million,alliancestats.php?allianceid=1966,Southern Africa,,Meagre,,http://blocgame.com/rankings.php?subregion=saf,24108 km 2,http://blocgame.com/stats.php?id=61532,339 Mbbl,
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=1899,69k active personnel,2 ships,First World War surplus,Nice,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$411 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,24330 km 2,http://blocgame.com/stats.php?id=61281,,
kyliasia,Evas,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 163 hours ago,rankings.php?subregion=chi,,$411 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61391,,
Caucasia,Vasya,,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=per,,$409 million,,Persia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61029,1237 Mbbl,
Swoogity,Baron Van Smexy,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 174 hours ago,rankings.php?subregion=per,,$408 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61329,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,8k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 113 hours ago,rankings.php?subregion=sub,the meepining,$406 million,alliancestats.php?allianceid=1814,The Subcontinent,,None,,http://blocgame.com/rankings.php?subregion=sub,11345 km 2,http://blocgame.com/stats.php?id=58854,232 Mbbl,
Garyopolis,Gary Calvert II,,22k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=mex,,$405 million,,Mesoamerica,,Small,,http://blocgame.com/rankings.php?subregion=mex,22364 km 2,http://blocgame.com/stats.php?id=61342,129 Mbbl,
The Khanate,KhanKana,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 21 hours ago,rankings.php?subregion=pac,,$405 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61414,,
Constant,Constantinus II,,1k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=gui,,$404 million,,Guinea,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=gui,13412 km 2,http://blocgame.com/stats.php?id=60096,,
phalia,pipalucy,http://blocgame.com/alliancestats.php?allianceid=1954,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 175 hours ago,rankings.php?subregion=egy,RandL,$403 million,alliancestats.php?allianceid=1954,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61369,,
FuchukFakhu,KondaKondi,,18k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=saf,,$402 million,,Southern Africa,Untapped,Small,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61483,586 Mbbl,
Thair,Tacoonastick,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 1 hours ago,rankings.php?subregion=congo,,$398 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,16012 km 2,http://blocgame.com/stats.php?id=60955,,
The Hidden Seas,Luckygreen22,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 105 hours ago,rankings.php?subregion=car,,$397 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61401,,
AWAESOME,awaesome,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 152 hours ago,rankings.php?subregion=eaf,,$397 million,,East Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61402,,
Antoria,Gustavo Martins,,13k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=gra,,$395 million,,Gran Colombia,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61344,346 Mbbl,
Falusia,McAwesome,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,3 ships,First World War surplus,Nice,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,The High Council,$394 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,21725 km 2,http://blocgame.com/stats.php?id=61365,284 Mbbl,
Italico Impero,hercules,,21k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 11 hours ago,rankings.php?subregion=car,,$391 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61367,279 Mbbl,
Remote,Burgerking,,83k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 16 hours ago,rankings.php?subregion=pac,,$390 million,,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,24554 km 2,http://blocgame.com/stats.php?id=61201,,
Baggs,Shitbaggs,,7k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 52 hours ago,rankings.php?subregion=ara,,$389 million,,Arabia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,9937 km 2,http://blocgame.com/stats.php?id=59588,2620 Mbbl,
tate_w_wannie,stooley123,,25k active personnel,0 ships,First World War surplus,Pariah,None,Elite,last online 5 hours ago,rankings.php?subregion=con,,$389 million,,Southern Cone,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=con,23533 km 2,http://blocgame.com/stats.php?id=61515,30 Mbbl,
Junta,Torralva,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Poor,last online 15 hours ago,rankings.php?subregion=chi,The High Council,$388 million,alliancestats.php?allianceid=1595,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=61430,,
ZumbaZumbi,PakuPakis,,27k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Elite,last online 11 hours ago,rankings.php?subregion=saf,,$387 million,,Southern Africa,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=saf,19803 km 2,http://blocgame.com/stats.php?id=61482,638 Mbbl,
Haryana,Sean Phillips,http://blocgame.com/alliancestats.php?allianceid=1892,19k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 63 hours ago,rankings.php?subregion=sub,Indian Confederation,$386 million,alliancestats.php?allianceid=1892,The Subcontinent,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sub,20398 km 2,http://blocgame.com/stats.php?id=60167,241 Mbbl,
Cartrager,Cartrager,http://blocgame.com/alliancestats.php?allianceid=1595,62k active personnel,1 ships,Second World War surplus,Normal,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,The High Council,$385 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=mes,29351 km 2,http://blocgame.com/stats.php?id=61452,2785 Mbbl,
Gutium,pavel92,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$380 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61435,,
XDXDXD,MalaysianMaster,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,0 ships,First World War surplus,Normal,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$379 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20983 km 2,http://blocgame.com/stats.php?id=61521,14076 Mbbl,
Octobia,Octo,,40k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$378 million,,Arabia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=61272,1959 Mbbl,
Hamstonia,ChubbyHamster,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 145 hours ago,rankings.php?subregion=con,,$378 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61409,165 Mbbl,
SLA,acdcandrija@gmail.com,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,rankings.php?subregion=mes,,$376 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61436,,
Kurzgestad,mingebag,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 167 hours ago,rankings.php?subregion=car,,$375 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61387,,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Isolated,1 factory,Good,last online 5 hours ago,rankings.php?subregion=pac,The High Council,$373 million,alliancestats.php?allianceid=1595,Pacific Rim,Plentiful,None,,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,
Toravia,Corzicant,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 108 hours ago,rankings.php?subregion=ara,,$372 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61357,2165 Mbbl,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,rankings.php?subregion=ara,,$372 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,6149 Mbbl,
Kologne,kologne,,3k active personnel,0 ships,First World War surplus,Normal,None,Poor,last online 172 hours ago,rankings.php?subregion=mex,,$371 million,,Mesoamerica,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mex,27349 km 2,http://blocgame.com/stats.php?id=60409,273 Mbbl,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$371 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,39 Mbbl,
Colombia Libre,pokesus,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,0 ships,Finest of the 19th century,Mad Dog,None,Elite,online now,rankings.php?subregion=gra,The High Council,$370 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=gra,25140 km 2,http://blocgame.com/stats.php?id=61475,,5%
Vasten,Louis Brown,,10k active personnel,0 ships,First World War surplus,Nice,None,Undisciplined Rabble,last online 66 hours ago,rankings.php?subregion=mex,,$369 million,,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,378 Mbbl,
Markuslandia,m4rku7,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 89 hours ago,rankings.php?subregion=con,,$368 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61484,,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,rankings.php?subregion=egy,II International,$364 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,
Raggiopolitania,AlexRay19,,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 95 hours ago,rankings.php?subregion=car,,$363 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20200 km 2,http://blocgame.com/stats.php?id=61361,274 Mbbl,
Kelvenia,Lance Adams,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 66 hours ago,rankings.php?subregion=ama,,$362 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,
Sithis,Titus the Second,,18k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 3 hours ago,rankings.php?subregion=gra,,$362 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61465,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 119 hours ago,rankings.php?subregion=car,,$361 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,446 Mbbl,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,rankings.php?subregion=car,,$360 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,
Sw�r�s,Crezz Vazz,,15k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 55 hours ago,rankings.php?subregion=gra,,$360 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61466,,
Craketopia,crake13,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 91 hours ago,rankings.php?subregion=egy,,$358 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61481,,
Saberland,Einzbern,,19k active personnel,0 ships,Finest of the 19th century,Normal,None,Elite,last online 3 hours ago,rankings.php?subregion=waf,,$357 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61463,,
FOREST CITY,Muhammad Firdaus,,40k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 63 hours ago,rankings.php?subregion=sea,,$356 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 136 hours ago,rankings.php?subregion=per,,$356 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,1652 Mbbl,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 73 hours ago,rankings.php?subregion=ind,,$355 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,
Beluncas War,RamaRama,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 11 hours ago,rankings.php?subregion=pac,,$354 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61487,165 Mbbl,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 135 hours ago,rankings.php?subregion=egy,The Last Phoenix,$353 million,alliancestats.php?allianceid=1576,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,14013 km 2,http://blocgame.com/stats.php?id=55804,912 Mbbl,
Coccon,Boethiah,http://blocgame.com/alliancestats.php?allianceid=1644,16k active personnel,0 ships,Finest of the 19th century,Nice,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=mes,Inter/pol/,$353 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61503,,
Jeoson Korea,Jwong-wal il,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 26 hours ago,rankings.php?subregion=chi,The High Council,$349 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61438,,
fishball,fishballfish6,,37k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=pac,,$348 million,,Pacific Rim,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61050,,
Cronation,bbills82,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 139 hours ago,rankings.php?subregion=ama,,$347 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61422,,
New Land,John F. Kennedy,http://blocgame.com/alliancestats.php?allianceid=1952,61k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,rankings.php?subregion=per,The Eastern Sea,$346 million,alliancestats.php?allianceid=1952,Persia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,rankings.php?subregion=ara,,$346 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,rankings.php?subregion=ara,,$346 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 55 hours ago,rankings.php?subregion=gui,,$346 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,
Alixia,Earthstar,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 98 hours ago,rankings.php?subregion=con,,$346 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61467,,
hokoo,ovaltine,,69k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=ara,,$345 million,,Arabia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,,
Red Turkey,The Enlightened One,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 10 hours ago,rankings.php?subregion=mes,,$345 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61485,,
The Ivory Coast,Compton6500,,23k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 97 hours ago,rankings.php?subregion=waf,,$342 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,
Satan kingdom,alistan1987,,58k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$341 million,,East Indies,,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,
Chernosese,mehmed97,http://blocgame.com/alliancestats.php?allianceid=1963,27k active personnel,0 ships,First World War surplus,Nice,None,Good,last online 67 hours ago,rankings.php?subregion=ind,The First Order,$341 million,alliancestats.php?allianceid=1963,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60891,,
Nexustania,Rodger Ankle,,55k active personnel,0 ships,Second World War surplus,Good,3 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,,$341 million,,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,16966 km 2,http://blocgame.com/stats.php?id=61345,,
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=ara,ASEANG,$339 million,alliancestats.php?allianceid=1899,Arabia,Untapped,Small,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61462,,
DogeBananas,Doge Banana Swagger,,18k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 98 hours ago,rankings.php?subregion=car,,$338 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=61468,,
Markiziya,alx.hristov,,2k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 124 hours ago,rankings.php?subregion=waf,,$336 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,19602 km 2,http://blocgame.com/stats.php?id=61441,,
bonval,ninthtestiamteca,,2k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=waf,,$335 million,,West Africa,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,
Chinaslavia,Radoje,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 103 hours ago,rankings.php?subregion=chi,,$335 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61461,,
Hattusa,Sulla Malkosh,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 175 hours ago,rankings.php?subregion=mes,,$334 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61370,,
Gonglu,Colin Carpenter,http://blocgame.com/alliancestats.php?allianceid=1960,24k active personnel,0 ships,Finest of the 19th century,Angelic,None,Poor,last online 114 hours ago,rankings.php?subregion=sea,Power of Forces,$334 million,alliancestats.php?allianceid=1960,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61453,,
Muslim peoples,firestone,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 93 hours ago,rankings.php?subregion=mes,,$332 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61479,,
Klondike,CooLerThanU0701,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 94 hours ago,rankings.php?subregion=chi,,$331 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=54056,330 Mbbl,
maldrum,name0101,,4k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=eaf,,$331 million,,East Africa,Plentiful,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,
Alsitationa,Altia,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 68 hours ago,rankings.php?subregion=car,,$331 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61501,,
the Antilles,Chris F.,,18k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 16 hours ago,rankings.php?subregion=car,,$330 million,,Caribbean,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61529,,
NXZT,S340,,5k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ind,,$329 million,,East Indies,,None,,http://blocgame.com/rankings.php?subregion=ind,11475 km 2,http://blocgame.com/stats.php?id=61198,60 Mbbl,
BloodBrothers,TMOD,,25k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 95 hours ago,rankings.php?subregion=gra,,$329 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61470,524 Mbbl,
Kinkintory,Kal.,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 97 hours ago,rankings.php?subregion=gui,,$329 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61472,330 Mbbl,
aladdin1987,deedeedee1987,,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=sea,,$328 million,,Indochina,,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60877,,
Surimase,masfi,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 131 hours ago,rankings.php?subregion=pac,,$327 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61434,106 Mbbl,
Goomran,Hadon,,9k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 61 hours ago,rankings.php?subregion=car,,$327 million,,Caribbean,Near Depletion,None,1 Tons,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61459,368 Mbbl,
