country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Petai Belalang,zulhasr39689,http://blocgame.com/alliancestats.php?allianceid=1899,7k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$635 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,21365 km 2,http://blocgame.com/stats.php?id=60767,722 Mbbl,,
Holy Marcus,Ilwoo Jung,http://blocgame.com/alliancestats.php?allianceid=1952,15k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=chi,The Eastern Sea,$729 million,alliancestats.php?allianceid=1952,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,20495 km 2,http://blocgame.com/stats.php?id=60418,482 Mbbl,,
musang,madhatter,,7k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 114 hours ago,rankings.php?subregion=ind,,$710 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,13613 km 2,http://blocgame.com/stats.php?id=60593,,,
U.S.S.M.,Kalkavan,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 9 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$653 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,18040 km 2,http://blocgame.com/stats.php?id=61017,,,
Nusa Zenith,Zentarou,,71k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 12 hours ago,rankings.php?subregion=ind,,$651 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60658,,,
Japanesia,Egor Kruglov,,40k active personnel,0 ships,Second World War surplus,None,Elite,last online 9 hours ago,rankings.php?subregion=pac,,$655 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61097,,,
DmkrticRule,TGhosty,,21k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=mes,,$683 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20458 km 2,http://blocgame.com/stats.php?id=48376,,,
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=1644,80k active personnel,1 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 120 hours ago,rankings.php?subregion=atl,Inter/pol/,$630 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,71722 km 2,http://blocgame.com/stats.php?id=58341,1065 Mbbl,,
Top Hat,TopHat,,32k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 83 hours ago,rankings.php?subregion=congo,,$683 million,,Congo,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61121,,,
N.U.,keroro,http://blocgame.com/alliancestats.php?allianceid=1939,18k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=chi,A.O.T.W.,$673 million,alliancestats.php?allianceid=1939,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,24548 km 2,http://blocgame.com/stats.php?id=61145,,,
terlajaklaris,terlajaklaris,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,First World War surplus,None,Poor,last online 47 hours ago,rankings.php?subregion=ind,ASEANG,$664 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60558,265 Mbbl,,
Senandung Malam,Lela Manja,,5k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ind,,$634 million,,East Indies,Depleted,Small,http://blocgame.com/rankings.php?subregion=ind,17994 km 2,http://blocgame.com/stats.php?id=61074,531 Mbbl,,
Pahang,FairulNizam,,27k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ara,,$671 million,,Arabia,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=60874,2665 Mbbl,,
Yaominlin,Maolin,http://blocgame.com/alliancestats.php?allianceid=1418,8k active personnel,0 ships,Second World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=chi,Asian Alliance,$659 million,alliancestats.php?allianceid=1418,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,19900 km 2,http://blocgame.com/stats.php?id=60584,,,
Bolla,G_123,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 39 hours ago,rankings.php?subregion=waf,,$632 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=56650,,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,17k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=ind,ASEANG,$647 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,90 Mbbl,,
Velasquez,Suck & Punch,,8k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$531 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,18789 km 2,http://blocgame.com/stats.php?id=60993,,,
Pasir Dua Butir,Rocky Malaya,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=ind,ASEANG,$576 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24159 km 2,http://blocgame.com/stats.php?id=60687,393 Mbbl,,
Albejikstan,Alex Anderson,,36k active personnel,0 ships,First World War surplus,None,Poor,last online 101 hours ago,rankings.php?subregion=sea,,$620 million,,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,20398 km 2,http://blocgame.com/stats.php?id=61119,,,
Ashennia,Xtersin,,8k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 16 hours ago,rankings.php?subregion=pac,,$640 million,,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=60581,,,
Frankoland,ofranko,,32k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 63 hours ago,rankings.php?subregion=waf,,$624 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=60958,220 Mbbl,,
lompoianz,lompoi malaya,http://blocgame.com/alliancestats.php?allianceid=1899,80k active personnel,1 ships,Second World War surplus,3 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$597 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24089 km 2,http://blocgame.com/stats.php?id=60500,192 Mbbl,,
Kawani,laviola,http://blocgame.com/alliancestats.php?allianceid=1952,27k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=mes,The Eastern Sea,$613 million,alliancestats.php?allianceid=1952,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,20040 km 2,http://blocgame.com/stats.php?id=60997,4295 Mbbl,,
Tamil Kingdom,Chola I,http://blocgame.com/alliancestats.php?allianceid=1952,38k active personnel,0 ships,First World War surplus,None,Standard,online now,rankings.php?subregion=sub,The Eastern Sea,$564 million,alliancestats.php?allianceid=1952,The Subcontinent,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60964,,,
Banjica,Stjepan Filipovic,,46k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 15 hours ago,rankings.php?subregion=pac,,$557 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,28593 km 2,http://blocgame.com/stats.php?id=60675,,,
MADAFAKA,RUBAH2,http://blocgame.com/alliancestats.php?allianceid=1595,23k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=ara,The High Council,$596 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,18250 km 2,http://blocgame.com/stats.php?id=61035,,,
Galifrey,Eduardo lomeli,http://blocgame.com/alliancestats.php?allianceid=1555,27k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 5 hours ago,rankings.php?subregion=waf,Legends,$671 million,alliancestats.php?allianceid=1555,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,25046 km 2,http://blocgame.com/stats.php?id=51939,,,
jembala,jembala,,17k active personnel,1 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,,$593 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,24025 km 2,http://blocgame.com/stats.php?id=61056,,,
valenfold,velanis,http://blocgame.com/alliancestats.php?allianceid=1935,59k active personnel,2 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=ara,O.P.E.N.,$629 million,alliancestats.php?allianceid=1935,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,37222 km 2,http://blocgame.com/stats.php?id=60395,9461 Mbbl,,
Great Bengal,adit,,22k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 139 hours ago,rankings.php?subregion=sub,,$577 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20980 km 2,http://blocgame.com/stats.php?id=61110,,,
Bielmasa,Gabriel Masa,http://blocgame.com/alliancestats.php?allianceid=1580,2k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=pac,Brotherhood of Nod,$628 million,alliancestats.php?allianceid=1580,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,13750 km 2,http://blocgame.com/stats.php?id=56012,,,
Swerust,Crizz Zuz,http://blocgame.com/alliancestats.php?allianceid=1933,2k active personnel,0 ships,First World War surplus,None,Elite,last online 12 hours ago,rankings.php?subregion=saf,democracy,$524 million,alliancestats.php?allianceid=1933,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,21811 km 2,http://blocgame.com/stats.php?id=60882,,,
Best Thougestan,Number1SUS,http://blocgame.com/alliancestats.php?allianceid=1401,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=car,The Federal Colonies,$523 million,alliancestats.php?allianceid=1401,Caribbean,Near Depletion,None,http://blocgame.com/rankings.php?subregion=car,26529 km 2,http://blocgame.com/stats.php?id=61250,19 Mbbl,,
Semberani Timur,Faizuenzo,http://blocgame.com/alliancestats.php?allianceid=1899,22k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=ind,ASEANG,$578 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61244,430 Mbbl,,
U.I.O.W,Spazjohnson12,,7k active personnel,0 ships,First World War surplus,None,Good,last online 86 hours ago,rankings.php?subregion=car,,$566 million,,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61134,,,
Baggs,Shitbaggs,,9k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 85 hours ago,rankings.php?subregion=ara,,$484 million,,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,12044 km 2,http://blocgame.com/stats.php?id=59588,,,
Kyranistan,Michael Hussain,,47k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=mes,,$542 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,27165 km 2,http://blocgame.com/stats.php?id=61263,,,
Alyssa,hoiguy1,,7k active personnel,0 ships,First World War surplus,None,Good,last online 29 hours ago,rankings.php?subregion=eaf,,$548 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,16335 km 2,http://blocgame.com/stats.php?id=42835,,,
Paggaio,ChrisDourtmes,,6k active personnel,0 ships,First World War surplus,None,Elite,last online 164 hours ago,rankings.php?subregion=car,,$569 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=61149,,,
Langgarpura,neocon,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=ind,ASEANG,$566 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60629,327 Mbbl,,
Chintakar,Mubaramin,,12k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=eaf,,$562 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61196,,,
Suid,hans smut,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,First World War surplus,None,Good,last online 149 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$532 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20597 km 2,http://blocgame.com/stats.php?id=61146,,,
Blyadstvo,BorisBlyads,,96k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 24 hours ago,rankings.php?subregion=chi,,$477 million,,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,68256 km 2,http://blocgame.com/stats.php?id=59981,,,
Meleis,dymm zach de la rocha,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=sea,ASEANG,$514 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,30007 km 2,http://blocgame.com/stats.php?id=61151,,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,9k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 25 hours ago,rankings.php?subregion=sub,the meepining,$488 million,alliancestats.php?allianceid=1814,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,13613 km 2,http://blocgame.com/stats.php?id=58854,,,
Dutchistan,FrankehW,,30k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=ama,,$539 million,,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,,,
Democrazy,Andy The Great,,51k active personnel,0 ships,First World War surplus,1 factory,Good,last online 97 hours ago,rankings.php?subregion=chi,,$515 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,15850 km 2,http://blocgame.com/stats.php?id=60644,141 Mbbl,,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,4 ships,Finest of the 19th century,2 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,ASEANG,$493 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24465 km 2,http://blocgame.com/stats.php?id=60554,686 Mbbl,,
subse7en,subse7en,http://blocgame.com/alliancestats.php?allianceid=1952,0k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The Eastern Sea,$498 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,25481 km 2,http://blocgame.com/stats.php?id=61112,480 Mbbl,,
semaksamun,madafakahhh,,13k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ind,,$550 million,,East Indies,,Meagre,http://blocgame.com/rankings.php?subregion=ind,15258 km 2,http://blocgame.com/stats.php?id=60821,246 Mbbl,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1952,2k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=sea,The Eastern Sea,$472 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,,,
PetraLium,AsheliaDalmasca,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,First World War surplus,None,Standard,last online 12 hours ago,rankings.php?subregion=ara,Inter/pol/,$520 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61176,,,
coppercreepers,jack102,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,0 ships,First World War surplus,1 factory,Good,last online 70 hours ago,rankings.php?subregion=pac,The High Council,$519 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61163,,,
Emerzonland,Togarius,,30k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 35 hours ago,rankings.php?subregion=atl,,$504 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61204,,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,2 ships,First World War surplus,2 factories,Good,last online 20 hours ago,rankings.php?subregion=ind,ASEANG,$486 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,23898 km 2,http://blocgame.com/stats.php?id=60721,589 Mbbl,,
Kalbulkum,Kabib,,10k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 69 hours ago,rankings.php?subregion=mes,,$512 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,4090 Mbbl,,
Tony Terry,sonicBOOM,,34k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=sea,,$556 million,,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,23338 km 2,http://blocgame.com/stats.php?id=60944,,,
FORTUGA,Fortuga,,18k active personnel,1 ships,First World War surplus,2 factories,Good,last online 6 hours ago,rankings.php?subregion=ara,,$497 million,,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,23400 km 2,http://blocgame.com/stats.php?id=61262,3694 Mbbl,,
Langit7,Echa,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 43 hours ago,rankings.php?subregion=ara,,$434 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,12910 km 2,http://blocgame.com/stats.php?id=61131,2270 Mbbl,,
Isistan,hitler mussolini stalin,,53k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=ara,,$545 million,,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,27082 km 2,http://blocgame.com/stats.php?id=61087,,,
Sitora,Tycoon,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$507 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20402 km 2,http://blocgame.com/stats.php?id=60534,326 Mbbl,,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,2k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 102 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$442 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,6340 km 2,http://blocgame.com/stats.php?id=59087,,,
Baghdad Iraqi,As-Shaheed Saddam Hussein,http://blocgame.com/alliancestats.php?allianceid=1595,27k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=mes,The High Council,$459 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,16502 km 2,http://blocgame.com/stats.php?id=61172,,,
Cumparsita,Nacho72,,38k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=con,,$484 million,,Southern Cone,Untapped,Small,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61236,,,
Ganu,General Khalid,,35k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=ind,,$491 million,,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60713,,,
Kerapu Siakap,MuhdFahmi,http://blocgame.com/alliancestats.php?allianceid=1899,23k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=sea,ASEANG,$462 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,23928 km 2,http://blocgame.com/stats.php?id=61253,418 Mbbl,,
Bellegarde,Imperial96,http://blocgame.com/alliancestats.php?allianceid=1949,33k active personnel,0 ships,First World War surplus,1 factory,Good,last online 3 hours ago,rankings.php?subregion=ara,Spectre,$469 million,alliancestats.php?allianceid=1949,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,24153 km 2,http://blocgame.com/stats.php?id=61227,2456 Mbbl,,
Elos,Panzerfan,,25k active personnel,0 ships,Second World War surplus,None,Good,last online 21 hours ago,rankings.php?subregion=saf,,$473 million,,Southern Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61127,,,
Jemuan Setan,Mappo,,31k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=ind,,$461 million,,East Indies,,None,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61058,15 Mbbl,,
Alaminnullah,Mubarakamin,,14k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=eaf,,$483 million,,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61193,,,
Kergia,Haidir Hasim,,34k active personnel,0 ships,First World War surplus,None,Good,last online 23 hours ago,rankings.php?subregion=ara,,$457 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=60940,,,
Falusia,McAwesome,,10k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 28 hours ago,rankings.php?subregion=pac,,$430 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,26333 km 2,http://blocgame.com/stats.php?id=61365,,,
Klizzleklein,krittleburg,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 124 hours ago,rankings.php?subregion=mex,,$453 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61165,,,
Rosmah,Najib Razak,,14k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=ind,,$423 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,,,
North Portugal,Juan of Walmart,,12k active personnel,1 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 125 hours ago,rankings.php?subregion=egy,,$502 million,,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,8500 km 2,http://blocgame.com/stats.php?id=52418,,,
Pemakan Dunia,P3M4k4N 2Nia,http://blocgame.com/alliancestats.php?allianceid=1899,72k active personnel,2 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$423 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,23882 km 2,http://blocgame.com/stats.php?id=61189,121 Mbbl,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 168 hours ago,rankings.php?subregion=ara,BAMF,$424 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,11749 km 2,http://blocgame.com/stats.php?id=39005,289 Mbbl,,
Kgkerambit,Mrqayyum,,49k active personnel,0 ships,First World War surplus,2 factories,Good,last online 29 hours ago,rankings.php?subregion=ind,,$419 million,,East Indies,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22952 km 2,http://blocgame.com/stats.php?id=61014,,,
tfive,kcore,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 104 hours ago,rankings.php?subregion=chi,,$363 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61254,,,
Dundorf,Max Riggs,http://blocgame.com/alliancestats.php?allianceid=1418,26k active personnel,0 ships,First World War surplus,None,Good,last online 13 hours ago,rankings.php?subregion=chi,Asian Alliance,$431 million,alliancestats.php?allianceid=1418,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,19406 km 2,http://blocgame.com/stats.php?id=61192,429 Mbbl,,
Kabibbillah,Kabibbillah,,13k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 58 hours ago,rankings.php?subregion=eaf,,$447 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61197,,,
Garyopolis,Gary Calvert II,,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=mex,,$479 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,27380 km 2,http://blocgame.com/stats.php?id=61342,,,
Nanang,Kanangka,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=sea,,$434 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19800 km 2,http://blocgame.com/stats.php?id=61273,144 Mbbl,,
Farland,Daz Marrtiy,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 130 hours ago,rankings.php?subregion=mex,,$426 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61303,,,
Kologne,kologne,,4k active personnel,0 ships,First World War surplus,None,Standard,last online 84 hours ago,rankings.php?subregion=mex,,$387 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,27349 km 2,http://blocgame.com/stats.php?id=60409,,,
Giza,Houis Luija,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 174 hours ago,rankings.php?subregion=eaf,,$403 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61256,,,
Brezistan,verycreativename,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 179 hours ago,rankings.php?subregion=chi,,$399 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61248,,,
