country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Alexandrastan,TWAIN,http://blocgame.com/alliancestats.php?allianceid=1401,194k active personnel,39 ships,Advanced,Gandhi-like,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,The Federal Colonies,$14379 million,alliancestats.php?allianceid=1401,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,25694 km 2,http://blocgame.com/stats.php?id=39070,2 Tons,,
TheDesertFox,DesertFox,http://blocgame.com/alliancestats.php?allianceid=1393,251k active personnel,35 ships,Persian Gulf War surplus,Gandhi-like,11 factories,Standard,last online 13 hours ago,rankings.php?subregion=pac,BAMF,$14350 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,53252 km 2,http://blocgame.com/stats.php?id=52368,,,
Ahkazra,Allen Ch�rra,http://blocgame.com/alliancestats.php?allianceid=1393,301k active personnel,56 ships,Advanced,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$14204 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,45754 km 2,http://blocgame.com/stats.php?id=49332,,3028 Mbbl,
kurdastan,stax,http://blocgame.com/alliancestats.php?allianceid=1568,539k active personnel,1 ships,Advanced,Gandhi-like,13 factories,Elite,last online 45 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$14147 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,157911 km 2,http://blocgame.com/stats.php?id=44907,,1888 Mbbl,
Arina,Hakir,http://blocgame.com/alliancestats.php?allianceid=1644,124k active personnel,30 ships,Almost Modern,Gandhi-like,6 factories,Elite,online now,rankings.php?subregion=ama,Inter/pol/,$14121 million,alliancestats.php?allianceid=1644,Amazonia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,33555 km 2,http://blocgame.com/stats.php?id=54480,,,
Bih,Fidel Baneo,http://blocgame.com/alliancestats.php?allianceid=1599,322k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Undisciplined Rabble,last online 29 hours ago,rankings.php?subregion=mex,Wreckage brothers,$13937 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,102949 km 2,http://blocgame.com/stats.php?id=53791,,,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,366k active personnel,61 ships,Advanced,Gandhi-like,22 factories,Elite,last online 21 hours ago,rankings.php?subregion=pac,The Cartel,$13898 million,alliancestats.php?allianceid=1594,Pacific Rim,,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,1 Tons,683 Mbbl,
Laurence,Frezzerbloom,http://blocgame.com/alliancestats.php?allianceid=1599,263k active personnel,22 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 8 hours ago,rankings.php?subregion=ara,Wreckage brothers,$13835 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,33619 km 2,http://blocgame.com/stats.php?id=49637,,,
LottaLoyaTee,"Smee, Son of Sheev",http://blocgame.com/alliancestats.php?allianceid=1599,295k active personnel,24 ships,Almost Modern,Gandhi-like,11 factories,Elite,online now,rankings.php?subregion=waf,Wreckage brothers,$13683 million,alliancestats.php?allianceid=1599,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,60385 km 2,http://blocgame.com/stats.php?id=54693,,1292 Mbbl,
Slavostan,Joe Tito-Hoxha,http://blocgame.com/alliancestats.php?allianceid=1393,164k active personnel,18 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,BAMF,$13662 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,26582 km 2,http://blocgame.com/stats.php?id=48188,,,
Gandoria,zoneguy22,http://blocgame.com/alliancestats.php?allianceid=1568,160k active personnel,38 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,online now,rankings.php?subregion=gra,Brotherhood of Zion,$13459 million,alliancestats.php?allianceid=1568,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19833 km 2,http://blocgame.com/stats.php?id=50771,,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1599,317k active personnel,53 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=ara,Wreckage brothers,$13373 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,77063 km 2,http://blocgame.com/stats.php?id=55911,,,
Peach,Tanaille,http://blocgame.com/alliancestats.php?allianceid=1393,393k active personnel,54 ships,Advanced,Gandhi-like,19 factories,Good,last online 6 hours ago,rankings.php?subregion=mes,BAMF,$13347 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,134993 km 2,http://blocgame.com/stats.php?id=54825,,2003 Mbbl,
Treehuggers,Treehugger,http://blocgame.com/alliancestats.php?allianceid=1568,293k active personnel,43 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Standard,last online 3 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$13050 million,alliancestats.php?allianceid=1568,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,53793 km 2,http://blocgame.com/stats.php?id=42299,,,
Large Man,LargeMan,http://blocgame.com/alliancestats.php?allianceid=1599,39k active personnel,39 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Wreckage brothers,$13020 million,alliancestats.php?allianceid=1599,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,41707 km 2,http://blocgame.com/stats.php?id=52836,,485 Mbbl,
The Hegemony,Peter Wiggin,http://blocgame.com/alliancestats.php?allianceid=1644,238k active personnel,44 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Elite,last online 7 hours ago,rankings.php?subregion=gra,Inter/pol/,$12983 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gra,38640 km 2,http://blocgame.com/stats.php?id=40840,,,
Magical Horses,Tzafety,http://blocgame.com/alliancestats.php?allianceid=1644,47k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 48 hours ago,rankings.php?subregion=ara,Inter/pol/,$12933 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,76505 km 2,http://blocgame.com/stats.php?id=51070,,,
reptil,maniacgxz,http://blocgame.com/alliancestats.php?allianceid=1393,190k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$12441 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,47731 km 2,http://blocgame.com/stats.php?id=53598,,1387 Mbbl,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,68k active personnel,3 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=gra,BAMF,$12382 million,alliancestats.php?allianceid=1393,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,16377 km 2,http://blocgame.com/stats.php?id=54363,,327 Mbbl,
New-Rhodesia,Tito Van Ronnk,http://blocgame.com/alliancestats.php?allianceid=1644,9k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,6 factories,Good,last online 138 hours ago,rankings.php?subregion=eaf,Inter/pol/,$12333 million,alliancestats.php?allianceid=1644,East Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=eaf,28058 km 2,http://blocgame.com/stats.php?id=49249,,,
durkastan,ned kelly,http://blocgame.com/alliancestats.php?allianceid=1580,240k active personnel,71 ships,Persian Gulf War surplus,Good,23 factories,Good,last online 8 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$12310 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,125095 km 2,http://blocgame.com/stats.php?id=40488,,,
jOOskoland,jOOsko,http://blocgame.com/alliancestats.php?allianceid=1595,129k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,23 factories,Good,last online 4 hours ago,rankings.php?subregion=atl,The High Council,$12289 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,123025 km 2,http://blocgame.com/stats.php?id=55410,,,
New Caucasus,Cotton Luther,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,23 ships,Advanced,Gandhi-like,9 factories,Elite,last online 11 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12220 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,66543 km 2,http://blocgame.com/stats.php?id=4392,,,
Parameswara,brownmy,http://blocgame.com/alliancestats.php?allianceid=1580,198k active personnel,42 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Good,last online 4 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$12080 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,44935 km 2,http://blocgame.com/stats.php?id=56360,,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,44k active personnel,12 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 17 hours ago,rankings.php?subregion=waf,BAMF,$12063 million,alliancestats.php?allianceid=1393,West Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,29324 km 2,http://blocgame.com/stats.php?id=57192,,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,406k active personnel,29 ships,Advanced,Angelic,18 factories,Standard,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$12027 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,137562 km 2,http://blocgame.com/stats.php?id=55379,,,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,288k active personnel,37 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Standard,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$12020 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,1 Tons,,5%
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,254k active personnel,26 ships,Almost Modern,Gandhi-like,10 factories,Elite,last online 7 hours ago,rankings.php?subregion=sea,BAMF,$11965 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1568,148k active personnel,24 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,online now,rankings.php?subregion=pac,Brotherhood of Zion,$11942 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,95645 km 2,http://blocgame.com/stats.php?id=42376,7 Tons,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,8 ships,Persian Gulf War surplus,Gandhi-like,8 factories,Good,last online 20 hours ago,rankings.php?subregion=saf,BAMF,$11893 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,475 Mbbl,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,46k active personnel,30 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 55 hours ago,rankings.php?subregion=mex,The High Council,$11889 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,,
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,111k active personnel,15 ships,Persian Gulf War surplus,Normal,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=gra,Inter/pol/,$11784 million,alliancestats.php?allianceid=1644,Gran Colombia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,19349 km 2,http://blocgame.com/stats.php?id=54626,,,
The Kebabtopol,Ghaddafini,http://blocgame.com/alliancestats.php?allianceid=1393,558k active personnel,54 ships,Persian Gulf War surplus,Gandhi-like,17 factories,Standard,last online 7 hours ago,rankings.php?subregion=sea,BAMF,$11750 million,alliancestats.php?allianceid=1393,Indochina,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,87158 km 2,http://blocgame.com/stats.php?id=40117,,,
Lemonstan,Lemon,http://blocgame.com/alliancestats.php?allianceid=1580,389k active personnel,51 ships,Advanced,Gandhi-like,15 factories,Elite,last online 17 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$11749 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,62436 km 2,http://blocgame.com/stats.php?id=40048,1 Tons,,
Ceti Alpha V,J. Dax,http://blocgame.com/alliancestats.php?allianceid=1595,215k active personnel,56 ships,Persian Gulf War surplus,Gandhi-like,12 factories,Elite,last online 3 hours ago,rankings.php?subregion=car,The High Council,$11546 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,51257 km 2,http://blocgame.com/stats.php?id=51185,,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,219k active personnel,15 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$11525 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,,20%
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,887k active personnel,65 ships,Advanced,Gandhi-like,38 factories,Elite,online now,rankings.php?subregion=ara,BAMF,$11480 million,alliancestats.php?allianceid=1393,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,293827 km 2,http://blocgame.com/stats.php?id=40759,,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,84k active personnel,16 ships,Korean War surplus,Gandhi-like,7 factories,Poor,last online 67 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$11462 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,21768 km 2,http://blocgame.com/stats.php?id=56500,,,
Krvaalia,Lorddeathbane,http://blocgame.com/alliancestats.php?allianceid=1580,147k active personnel,17 ships,Almost Modern,Gandhi-like,8 factories,Good,last online 45 hours ago,rankings.php?subregion=sub,Brotherhood of Nod,$11319 million,alliancestats.php?allianceid=1580,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32920 km 2,http://blocgame.com/stats.php?id=51768,,,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,148k active personnel,36 ships,Almost Modern,Gandhi-like,8 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=egy,Inter/pol/,$11287 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,1 Tons,5220 Mbbl,
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,179k active personnel,16 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 30 hours ago,rankings.php?subregion=atl,BAMF,$11267 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162,,1233 Mbbl,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,208k active personnel,25 ships,Almost Modern,Gandhi-like,10 factories,Standard,last online 69 hours ago,rankings.php?subregion=sub,BAMF,$11229 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,64827 km 2,http://blocgame.com/stats.php?id=58035,,,
