country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
semaksamun,madafakahhh,,33k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,,$681 million,,East Indies,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ind,19866 km 2,http://blocgame.com/stats.php?id=60821,,,
Dutchistan,FrankehW,,30k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=ama,,$599 million,,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,154 Mbbl,,
Tamil Kingdom,Chola I,http://blocgame.com/alliancestats.php?allianceid=1952,30k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=sub,The Eastern Sea,$562 million,alliancestats.php?allianceid=1952,The Subcontinent,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=60964,357 Mbbl,,
Banjica,Stjepan Filipovic,,60k active personnel,0 ships,Second World War surplus,1 factory,Standard,online now,rankings.php?subregion=pac,,$566 million,,Pacific Rim,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,28593 km 2,http://blocgame.com/stats.php?id=60675,322 Mbbl,,
Tony Terry,sonicBOOM,,34k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=sea,,$566 million,,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,23338 km 2,http://blocgame.com/stats.php?id=60944,4 Mbbl,,
Kyranistan,Michael Hussain,,47k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$576 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,27165 km 2,http://blocgame.com/stats.php?id=61263,8454 Mbbl,,
Pemakan Dunia,P3M4k4N 2Nia,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,2 ships,First World War surplus,3 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$557 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,27081 km 2,http://blocgame.com/stats.php?id=61189,193 Mbbl,,
Isistan,hitler mussolini stalin,,54k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ara,,$565 million,,Arabia,Depleted,Small,http://blocgame.com/rankings.php?subregion=ara,27480 km 2,http://blocgame.com/stats.php?id=61087,11384 Mbbl,,
Suid,hans smut,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,First World War surplus,None,Good,last online 178 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$548 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20597 km 2,http://blocgame.com/stats.php?id=61146,,,
PetraLium,AsheliaDalmasca,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,First World War surplus,None,Standard,last online 3 hours ago,rankings.php?subregion=ara,Inter/pol/,$574 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61176,2394 Mbbl,,
North Portugal,Juan of Walmart,,12k active personnel,1 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 154 hours ago,rankings.php?subregion=egy,,$591 million,,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,8500 km 2,http://blocgame.com/stats.php?id=52418,4917 Mbbl,,
Senandung Malam,Lela Manja,,12k active personnel,0 ships,First World War surplus,None,Elite,last online 2 hours ago,rankings.php?subregion=ind,,$565 million,,East Indies,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ind,14995 km 2,http://blocgame.com/stats.php?id=61074,,,
coppercreepers,jack102,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,0 ships,First World War surplus,1 factory,Good,last online 100 hours ago,rankings.php?subregion=pac,The High Council,$573 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61163,329 Mbbl,,
Sitora,Tycoon,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$567 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20402 km 2,http://blocgame.com/stats.php?id=60534,,,
Kalbulkum,Kabib,,10k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=mes,,$561 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,,,
Velasquez,Suck & Punch,,46k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$539 million,,Arabia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ara,18789 km 2,http://blocgame.com/stats.php?id=60993,1371 Mbbl,,
Democrazy,Andy The Great,,65k active personnel,0 ships,First World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=chi,,$546 million,,China,Plentiful,Small,http://blocgame.com/rankings.php?subregion=chi,15850 km 2,http://blocgame.com/stats.php?id=60644,,,
Meleis,dymm zach de la rocha,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,3 factories,Good,last online 13 hours ago,rankings.php?subregion=sea,ASEANG,$540 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,30007 km 2,http://blocgame.com/stats.php?id=61151,908 Mbbl,,
Swerust,Crizz Zuz,http://blocgame.com/alliancestats.php?allianceid=1933,2k active personnel,0 ships,First World War surplus,None,Elite,last online 41 hours ago,rankings.php?subregion=saf,democracy,$523 million,alliancestats.php?allianceid=1933,Southern Africa,Near Depletion,None,http://blocgame.com/rankings.php?subregion=saf,21811 km 2,http://blocgame.com/stats.php?id=60882,105 Mbbl,,
Emerzonland,Togarius,,30k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 64 hours ago,rankings.php?subregion=atl,,$543 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61204,5119 Mbbl,,
Ganu,General Khalid,,35k active personnel,0 ships,First World War surplus,1 factory,Good,last online 8 hours ago,rankings.php?subregion=ind,,$551 million,,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60713,325 Mbbl,,
Alaminnullah,Mubarakamin,,14k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 87 hours ago,rankings.php?subregion=eaf,,$540 million,,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61193,457 Mbbl,,
Cumparsita,Nacho72,,38k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 10 hours ago,rankings.php?subregion=con,,$528 million,,Southern Cone,Untapped,Small,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61236,333 Mbbl,,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,4 ships,First World War surplus,2 factories,Standard,last online 7 hours ago,rankings.php?subregion=ind,ASEANG,$500 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24465 km 2,http://blocgame.com/stats.php?id=60554,,,
FORTUGA,Fortuga,,34k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ara,,$504 million,,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,23400 km 2,http://blocgame.com/stats.php?id=61262,,,
Elos,Panzerfan,,25k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 3 hours ago,rankings.php?subregion=saf,,$512 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61127,337 Mbbl,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,9k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 54 hours ago,rankings.php?subregion=sub,the meepining,$487 million,alliancestats.php?allianceid=1814,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,13613 km 2,http://blocgame.com/stats.php?id=58854,307 Mbbl,,
Bellegarde,Imperial96,http://blocgame.com/alliancestats.php?allianceid=1949,33k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 8 hours ago,rankings.php?subregion=ara,Spectre,$497 million,alliancestats.php?allianceid=1949,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,23912 km 2,http://blocgame.com/stats.php?id=61227,,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,2 ships,First World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$488 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,23898 km 2,http://blocgame.com/stats.php?id=60721,576 Mbbl,,
Cost Pobrecita,MUB3,http://blocgame.com/alliancestats.php?allianceid=1401,63k active personnel,0 ships,Second World War surplus,3 factories,Poor,last online 18 hours ago,rankings.php?subregion=car,The Federal Colonies,$483 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,27785 km 2,http://blocgame.com/stats.php?id=48534,205 Mbbl,,
Garyopolis,Gary Calvert II,,24k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=mex,,$478 million,,Mesoamerica,,Meagre,http://blocgame.com/rankings.php?subregion=mex,27380 km 2,http://blocgame.com/stats.php?id=61342,165 Mbbl,,
Jemuan Setan,Mappo,,31k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 45 hours ago,rankings.php?subregion=ind,,$493 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61058,,,
Kerapu Siakap,MuhdFahmi,http://blocgame.com/alliancestats.php?allianceid=1899,43k active personnel,0 ships,First World War surplus,1 factory,Good,last online 10 hours ago,rankings.php?subregion=sea,ASEANG,$482 million,alliancestats.php?allianceid=1899,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,23928 km 2,http://blocgame.com/stats.php?id=61253,,,
Kabibbillah,Kabibbillah,,13k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 87 hours ago,rankings.php?subregion=eaf,,$501 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61197,288 Mbbl,,
Kergia,Haidir Hasim,,14k active personnel,0 ships,First World War surplus,None,Good,last online 53 hours ago,rankings.php?subregion=ara,,$488 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=60940,10714 Mbbl,,
Langit7,Echa,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 72 hours ago,rankings.php?subregion=ara,,$509 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,12910 km 2,http://blocgame.com/stats.php?id=61131,,,
Baggs,Shitbaggs,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 19 hours ago,rankings.php?subregion=ara,,$467 million,,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,12044 km 2,http://blocgame.com/stats.php?id=59588,3329 Mbbl,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1952,2k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=sea,The Eastern Sea,$460 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,52 Mbbl,,
Klizzleklein,krittleburg,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 153 hours ago,rankings.php?subregion=mex,,$479 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61165,,,
Blyadstvo,BorisBlyads,http://blocgame.com/alliancestats.php?allianceid=1595,96k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$453 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,68456 km 2,http://blocgame.com/stats.php?id=59981,87 Mbbl,,
Baghdad Iraqi,As-Shaheed Saddam Hussein,http://blocgame.com/alliancestats.php?allianceid=1595,44k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,online now,rankings.php?subregion=mes,The High Council,$469 million,alliancestats.php?allianceid=1595,Mesopotamia,Depleted,Small,http://blocgame.com/rankings.php?subregion=mes,16662 km 2,http://blocgame.com/stats.php?id=61172,3025 Mbbl,,
Nanang,Kanangka,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 185 hours ago,rankings.php?subregion=sea,,$455 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19800 km 2,http://blocgame.com/stats.php?id=61273,,,
Ormkirk,Savalaia,,16k active personnel,0 ships,First World War surplus,None,Elite,last online 44 hours ago,rankings.php?subregion=congo,,$472 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,19406 km 2,http://blocgame.com/stats.php?id=57628,,,
Dundorf,Max Riggs,http://blocgame.com/alliancestats.php?allianceid=1418,26k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=chi,Asian Alliance,$464 million,alliancestats.php?allianceid=1418,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,19406 km 2,http://blocgame.com/stats.php?id=61192,,,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,2k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 131 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$441 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,6340 km 2,http://blocgame.com/stats.php?id=59087,,,
Farland,Daz Marrtiy,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=mex,,$456 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61303,,,
Best Thougestan,Number1SUS,http://blocgame.com/alliancestats.php?allianceid=1401,11k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=car,The Federal Colonies,$450 million,alliancestats.php?allianceid=1401,Caribbean,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=car,22510 km 2,http://blocgame.com/stats.php?id=61250,,,
sophisticates,murtazatahir,,20k active personnel,0 ships,Second World War surplus,None,Elite,last online 4 hours ago,rankings.php?subregion=sub,,$458 million,,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61182,,,
Rannoria,Rann,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 46 hours ago,rankings.php?subregion=ind,,$445 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60928,,,
Falusia,McAwesome,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 23 hours ago,rankings.php?subregion=pac,,$364 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,21725 km 2,http://blocgame.com/stats.php?id=61365,304 Mbbl,,
LegendaryStorm,StormLord,http://blocgame.com/alliancestats.php?allianceid=1935,37k active personnel,0 ships,First World War surplus,None,Elite,last online 13 hours ago,rankings.php?subregion=ara,O.P.E.N.,$435 million,alliancestats.php?allianceid=1935,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61280,,,
Kgkerambit,Mrqayyum,,49k active personnel,0 ships,First World War surplus,2 factories,Good,last online 58 hours ago,rankings.php?subregion=ind,,$441 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22952 km 2,http://blocgame.com/stats.php?id=61014,48 Mbbl,,
Rosmah,Najib Razak,,22k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=ind,,$423 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,81 Mbbl,,
subse7en,subse7en,http://blocgame.com/alliancestats.php?allianceid=1952,17k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=pac,The Eastern Sea,$435 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,21235 km 2,http://blocgame.com/stats.php?id=61112,,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 197 hours ago,rankings.php?subregion=ara,BAMF,$424 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,11749 km 2,http://blocgame.com/stats.php?id=39005,,,
Iribet,echo22WDS,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 139 hours ago,rankings.php?subregion=mes,,$436 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61267,4296 Mbbl,,
Kucril,Usmaran,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 116 hours ago,rankings.php?subregion=mex,,$440 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61358,,,
Pyramidea,Pazaaz,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 190 hours ago,rankings.php?subregion=egy,,$417 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61265,,,
Tunjai,General Admiral TUNJAI,,25k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ind,,$430 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61266,685 Mbbl,,
Bagia,Walin,,30k active personnel,0 ships,First World War surplus,1 factory,Good,last online 38 hours ago,rankings.php?subregion=ama,,$423 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61240,,,
Kurann,Dicktater,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 23 hours ago,rankings.php?subregion=sub,,$435 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61333,,,
Twerkanasia,J_Daddy2.0,http://blocgame.com/alliancestats.php?allianceid=1961,1k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 40 hours ago,rankings.php?subregion=pac,Team?,$402 million,alliancestats.php?allianceid=1961,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=58182,716 Mbbl,,
Naegleria,Cat the Great,http://blocgame.com/alliancestats.php?allianceid=1401,57k active personnel,0 ships,Second World War surplus,3 factories,Poor,last online 17 hours ago,rankings.php?subregion=ara,The Federal Colonies,$406 million,alliancestats.php?allianceid=1401,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,27161 km 2,http://blocgame.com/stats.php?id=49228,3229 Mbbl,,
mulanda,twill,,29k active personnel,0 ships,First World War surplus,None,Good,last online 160 hours ago,rankings.php?subregion=ind,,$419 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61216,,,
Coroba,Supreme ruler,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 179 hours ago,rankings.php?subregion=mex,,$407 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61284,,,
Temasek,WuYangMai,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 190 hours ago,rankings.php?subregion=ind,,$401 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=61264,,,
LightBolt,Lord_Turtol,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 179 hours ago,rankings.php?subregion=pac,,$400 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61285,,,
Siths,Sithlord,,23k active personnel,0 ships,First World War surplus,None,Elite,last online 135 hours ago,rankings.php?subregion=egy,,$414 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61337,,,
New Saxony,Slaineify,,33k active personnel,0 ships,Finest of the 19th century,None,Good,last online 22 hours ago,rankings.php?subregion=saf,,$403 million,,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,23828 km 2,http://blocgame.com/stats.php?id=61395,395 Mbbl,,
Eralidor,Traror,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 91 hours ago,rankings.php?subregion=egy,,$408 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61304,,,
Scorpions,Sarjan Blog,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=sea,The High Council,$397 million,alliancestats.php?allianceid=1595,Indochina,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,24263 km 2,http://blocgame.com/stats.php?id=61364,,,
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$393 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,24230 km 2,http://blocgame.com/stats.php?id=61281,,,
Kologne,kologne,,4k active personnel,0 ships,First World War surplus,None,Poor,last online 113 hours ago,rankings.php?subregion=mex,,$384 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,27349 km 2,http://blocgame.com/stats.php?id=60409,298 Mbbl,,
Poopity Fawt,Squidward Tentacles,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 185 hours ago,rankings.php?subregion=mex,,$385 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61274,,,
cadesuxs,cadesuxs,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 160 hours ago,rankings.php?subregion=car,,$386 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61313,,,
Kasturi Raya,Raja Melaka,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,0 ships,First World War surplus,None,Standard,last online 11 hours ago,rankings.php?subregion=ind,ASEANG,$405 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60440,,,
Crowenheim,blackcrow70,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=car,,$391 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=48525,,,
tfive,kcore,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 133 hours ago,rankings.php?subregion=chi,,$398 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61254,,,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,0 ships,First World War surplus,1 factory,Good,online now,rankings.php?subregion=pac,The High Council,$378 million,alliancestats.php?allianceid=1595,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,,
NXZT,S340,,40k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,online now,rankings.php?subregion=ind,,$395 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,13890 km 2,http://blocgame.com/stats.php?id=61198,77 Mbbl,,
KOKE KOLA,Kolarovski,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=per,The High Council,$433 million,alliancestats.php?allianceid=1595,Persia,,Meagre,http://blocgame.com/rankings.php?subregion=per,23665 km 2,http://blocgame.com/stats.php?id=61321,,,
sightline,final6,,0k active personnel,0 ships,First World War surplus,None,Poor,last online 150 hours ago,rankings.php?subregion=gui,,$365 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61081,,,
Gombunan,akinabalu,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 172 hours ago,rankings.php?subregion=ind,,$370 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61294,,,
Freed Palestine,Max Vivar,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 131 hours ago,rankings.php?subregion=ara,,$376 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61350,,,
NZealandia,Dezko85,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 129 hours ago,rankings.php?subregion=pac,,$376 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61354,,,
tophill,Kurooki,,6k active personnel,0 ships,Finest of the 19th century,1 factory,Good,online now,rankings.php?subregion=ind,,$364 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,18800 km 2,http://blocgame.com/stats.php?id=61261,87 Mbbl,,
Toravia,Corzicant,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 49 hours ago,rankings.php?subregion=ara,,$373 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61357,2603 Mbbl,,
Panggau Libau,Tajau Mas,http://blocgame.com/alliancestats.php?allianceid=1953,31k active personnel,0 ships,First World War surplus,None,Standard,online now,rankings.php?subregion=ind,Tansang Kenyalang,$370 million,alliancestats.php?allianceid=1953,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61302,185 Mbbl,,
