country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
MACAI SOVIET,macai man,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 24 hours ago,rankings.php?subregion=congo,,$331 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61016,,,
halta,deathgodtrue111,,1k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 102 hours ago,rankings.php?subregion=eaf,,$331 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,,
Heitrheim,Bjornenmann,,37k active personnel,0 ships,First World War surplus,None,Standard,last online 161 hours ago,rankings.php?subregion=ind,,$331 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61249,,,
Bakar al assad,Abu Bakar,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=ara,,$331 million,,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=61270,,,
Abissinia,Domenico,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 68 hours ago,rankings.php?subregion=eaf,,$331 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61368,,,
Manassas,Rubendros,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 16 hours ago,rankings.php?subregion=car,,$331 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61371,,,
Truistlandia,Truisticnick77,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 67 hours ago,rankings.php?subregion=car,,$331 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61372,,,
Aban,er nilo,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 67 hours ago,rankings.php?subregion=car,,$331 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61374,,,
Eureka,Matt Wheeler,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 53 hours ago,rankings.php?subregion=ind,,$330 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61353,,,
Managua,Chancellor Geric,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 63 hours ago,rankings.php?subregion=ama,,$330 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61359,,,
Raowr,RawrGirl20,http://blocgame.com/alliancestats.php?allianceid=1939,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 114 hours ago,rankings.php?subregion=egy,A.O.T.W.,$328 million,alliancestats.php?allianceid=1939,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61291,,,
Kazushima,Kazuya,http://blocgame.com/alliancestats.php?allianceid=1952,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 15 hours ago,rankings.php?subregion=chi,The Eastern Sea,$328 million,alliancestats.php?allianceid=1952,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61346,,,
Songjai,Hir23wiohkl,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 47 hours ago,rankings.php?subregion=sea,,$328 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61399,,,
NXZT,S340,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 10 hours ago,rankings.php?subregion=ind,,$327 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,13890 km 2,http://blocgame.com/stats.php?id=61198,,,
gostan,Siliwangi,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 80 hours ago,rankings.php?subregion=mes,,$327 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61326,,,
Swoogity,Baron Van Smexy,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 68 hours ago,rankings.php?subregion=per,,$327 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61329,2229 Mbbl,,
phalia,pipalucy,http://blocgame.com/alliancestats.php?allianceid=1954,25k active personnel,0 ships,First World War surplus,None,Elite,last online 69 hours ago,rankings.php?subregion=egy,RandL,$326 million,alliancestats.php?allianceid=1954,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61369,3849 Mbbl,,
Tlacayotl,Tlixoatl,,2k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 66 hours ago,rankings.php?subregion=mex,,$326 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,19406 km 2,http://blocgame.com/stats.php?id=61379,,,
Kamui,Fiacca98,http://blocgame.com/alliancestats.php?allianceid=1401,19k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 21 hours ago,rankings.php?subregion=car,The Federal Colonies,$326 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61385,,,
New Land,John F. Kennedy,,61k active personnel,0 ships,First World War surplus,1 factory,Good,last online 9 hours ago,rankings.php?subregion=per,,$325 million,,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,3864 Mbbl,,
killing56465,skatmas,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 103 hours ago,rankings.php?subregion=eaf,,$324 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,,
Kasturi Raya,Raja Melaka,http://blocgame.com/alliancestats.php?allianceid=1899,39k active personnel,0 ships,First World War surplus,None,Standard,last online 32 hours ago,rankings.php?subregion=ind,ASEANG,$323 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60440,,,
Satan kingdom,alistan1987,,38k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 6 hours ago,rankings.php?subregion=ind,,$323 million,,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,,
FOREST CITY,Muhammad Firdaus,,34k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 2 hours ago,rankings.php?subregion=sea,,$323 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61114,,,
Radaj,Jobobopanopocus,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 63 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61322,,,
TheOneEmpire,Imperial,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 84 hours ago,rankings.php?subregion=mex,,$323 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61338,,,
MediFelizinis,Tranyiszkov,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 86 hours ago,rankings.php?subregion=ama,,$323 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61341,,,
Ranco,lucamarin,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 66 hours ago,rankings.php?subregion=chi,,$323 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61381,,,
New Saxony,Slaineify,,27k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 7 hours ago,rankings.php?subregion=saf,,$323 million,,Southern Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=saf,20594 km 2,http://blocgame.com/stats.php?id=61395,,,
McChicken,mak-1212,http://blocgame.com/alliancestats.php?allianceid=1945,29k active personnel,0 ships,First World War surplus,None,Good,last online 90 hours ago,rankings.php?subregion=ara,McChicken Allies,$322 million,alliancestats.php?allianceid=1945,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61184,,,
DZ Djeich,StratoDZ,http://blocgame.com/alliancestats.php?allianceid=1952,25k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=atl,The Eastern Sea,$322 million,alliancestats.php?allianceid=1952,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61408,,,
Boru,Skillet9!,,7k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=mes,,$321 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,16497 km 2,http://blocgame.com/stats.php?id=61318,3222 Mbbl,,
Antoria,Gustavo Martins,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=gra,,$321 million,,Gran Colombia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61344,,,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,21k active personnel,0 ships,First World War surplus,None,Elite,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$320 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,,,
Xina,Chairman Xiao,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 96 hours ago,rankings.php?subregion=chi,,$320 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61328,,,
Sumer Empire,Elyan96,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 50 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61397,,,
The Hidden Seas,Luckygreen22,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,online now,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61401,,,
AWAESOME,awaesome,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 46 hours ago,rankings.php?subregion=eaf,,$320 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61402,,,
rezaderaz3,rezaderaz3,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 45 hours ago,rankings.php?subregion=per,,$320 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61405,,,
Italico Impero,hercules,,21k active personnel,0 ships,First World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=car,,$319 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61367,,,
The Covenent,Benyboy3000,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 55 hours ago,rankings.php?subregion=chi,,$318 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61393,,,
Curchi,Makarana,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 42 hours ago,rankings.php?subregion=mes,,$318 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61406,,,
Hamstonia,ChubbyHamster,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 38 hours ago,rankings.php?subregion=con,,$318 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61409,,,
The Khanate,KhanKana,,20k active personnel,0 ships,Finest of the 19th century,None,Good,last online 34 hours ago,rankings.php?subregion=pac,,$318 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61414,49 Mbbl,,
Bakartha,mattcraw15,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 88 hours ago,rankings.php?subregion=pac,,$316 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61340,,,
The Starian,Herobrine2705,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 85 hours ago,rankings.php?subregion=mes,,$316 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61347,,,
Conwell,Orbit98,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 47 hours ago,rankings.php?subregion=car,,$316 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61400,,,
jugane,nosra,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 113 hours ago,rankings.php?subregion=chi,,$315 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61311,,,
Zach-Way,Zach-Way,http://blocgame.com/alliancestats.php?allianceid=1951,25k active personnel,0 ships,First World War surplus,None,Elite,last online 110 hours ago,rankings.php?subregion=sea,MURD3R T3AM,$315 million,alliancestats.php?allianceid=1951,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61315,,,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,25k active personnel,0 ships,First World War surplus,None,Standard,last online 2 hours ago,rankings.php?subregion=egy,II International,$315 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,,
Milltopia,JakeMiller,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 17 hours ago,rankings.php?subregion=per,,$315 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61411,,,
The Great Oreo,Lord Oreo,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 36 hours ago,rankings.php?subregion=congo,,$315 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61413,,,
Malmselovakia,Mo An,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 22 hours ago,rankings.php?subregion=atl,,$315 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61419,,,
Kerith,Alan Hawke,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 33 hours ago,rankings.php?subregion=car,,$315 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61421,,,
amilli,hvzni,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 104 hours ago,rankings.php?subregion=ind,,$314 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61325,,,
Snipars,Matthew11214,,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 33 hours ago,rankings.php?subregion=congo,,$314 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61420,,,
Korhal,LordArkahm,,16k active personnel,0 ships,First World War surplus,None,Elite,last online 8 hours ago,rankings.php?subregion=chi,,$313 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61310,,,
Minahasa,Sumual,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 72 hours ago,rankings.php?subregion=ind,,$312 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61360,,,
Octobia,Octo,,16k active personnel,0 ships,First World War surplus,None,Poor,last online 3 hours ago,rankings.php?subregion=ara,,$311 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=61272,,,
Raggiopolitania,AlexRay19,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 12 hours ago,rankings.php?subregion=car,,$311 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61361,,,
liberty land,aula1,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 64 hours ago,rankings.php?subregion=car,,$311 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61383,,,
Kelvenia,Lance Adams,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 21 hours ago,rankings.php?subregion=ama,,$311 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,,
Viadvolstok,Varnes,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 35 hours ago,rankings.php?subregion=pac,,$311 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61417,,,
Cronation,bbills82,,27k active personnel,0 ships,First World War surplus,None,Elite,last online 33 hours ago,rankings.php?subregion=ama,,$311 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61422,,,
Junta,Torralva,,18k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 10 hours ago,rankings.php?subregion=chi,,$311 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61430,,,
Gutium,pavel92,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=mes,,$311 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61435,3213 Mbbl,,
Klondike,CooLerThanU0701,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 13 hours ago,rankings.php?subregion=chi,,$310 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=54056,,,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 29 hours ago,rankings.php?subregion=ara,,$310 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,,,
SLA,acdcandrija@gmail.com,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 23 hours ago,rankings.php?subregion=mes,,$310 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61436,,,
Marsa Gravan,JPeep,,11k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 159 hours ago,rankings.php?subregion=saf,,$309 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61245,188 Mbbl,,
Demedicis,DEPRINCIPATIBUS,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 71 hours ago,rankings.php?subregion=mes,,$309 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61363,,,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 2 hours ago,rankings.php?subregion=ind,,$309 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,,
Jewishproud,canihelpu,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 35 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=61416,,,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 30 hours ago,rankings.php?subregion=per,,$308 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,,,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 29 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 29 hours ago,rankings.php?subregion=ara,,$308 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,,
Surimase,masfi,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 25 hours ago,rankings.php?subregion=pac,,$308 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61434,,,
KERIS EMAS,General Malaya,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 121 hours ago,rankings.php?subregion=sea,,$307 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61301,,,
Exievess,Exievess,,20k active personnel,0 ships,Finest of the 19th century,None,Elite,last online 117 hours ago,rankings.php?subregion=waf,,$307 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61305,,,
Sarea,Sumer2003,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 71 hours ago,rankings.php?subregion=gra,,$306 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61366,,,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=gui,,$306 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,,
Derp nation14,Melon lord4,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 133 hours ago,rankings.php?subregion=sea,,$305 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61283,,,
Krea,Conner Slayer,http://blocgame.com/alliancestats.php?allianceid=1956,27k active personnel,0 ships,First World War surplus,None,Elite,last online 67 hours ago,rankings.php?subregion=chi,Union Alliance,$305 million,alliancestats.php?allianceid=1956,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61378,,,
Markiziya,alx.hristov,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 18 hours ago,rankings.php?subregion=waf,,$305 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61441,,,
Meadowdale,Vany,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=ama,,$305 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61443,,,
Stone ranger,--(Eoin)--49,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 15 hours ago,rankings.php?subregion=congo,,$305 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61446,,,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 15 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 13 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,,,
The Ivory Coast,Compton6500,,23k active personnel,0 ships,First World War surplus,None,Elite,last online 4 hours ago,rankings.php?subregion=waf,,$305 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,,
PolskaNowa,Mieszko,,26k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 25 hours ago,rankings.php?subregion=saf,,$304 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61432,,,
Gonglu,Colin Carpenter,http://blocgame.com/alliancestats.php?allianceid=1960,24k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 8 hours ago,rankings.php?subregion=sea,Power of Forces,$304 million,alliancestats.php?allianceid=1960,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61453,,,
Kredik Shaw,Straff Venture,,120k active personnel,4 ships,Second World War surplus,3 factories,Elite,last online 11 hours ago,rankings.php?subregion=egy,,$303 million,,Egypt,Untapped,Large,http://blocgame.com/rankings.php?subregion=egy,31036 km 2,http://blocgame.com/stats.php?id=60650,,,
Austrlaia,Matthew Wheeler,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 83 hours ago,rankings.php?subregion=ind,,$303 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61352,,,
Toys,toystory,http://blocgame.com/alliancestats.php?allianceid=1568,36k active personnel,1 ships,First World War surplus,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$300 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,20198 km 2,http://blocgame.com/stats.php?id=61288,5652 Mbbl,,
Velts,Melvin Potts,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 39 hours ago,rankings.php?subregion=ara,,$300 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61389,,,
the Irecap,Tipp,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 6 hours ago,rankings.php?subregion=sub,,$300 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61454,,,
Mandalore,John Bradshaw,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 6 hours ago,rankings.php?subregion=car,,$300 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61455,,,
Eulica,TrumpDidNothingWrong,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 2 hours ago,rankings.php?subregion=ama,,$300 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61456,,,
