country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Kredik Shaw,Straff Venture,http://blocgame.com/alliancestats.php?allianceid=1595,120k active personnel,8 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=egy,The High Council,$496 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,44669 km 2,http://blocgame.com/stats.php?id=60650,,8296 Mbbl,
PACUKA,PACIKIS,,38k active personnel,1 ships,First World War surplus,Angelic,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$492 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,22124 km 2,http://blocgame.com/stats.php?id=61490,,,
Naegleria,Cat the Great,http://blocgame.com/alliancestats.php?allianceid=1401,3k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 69 hours ago,rankings.php?subregion=ara,The Federal Colonies,$491 million,alliancestats.php?allianceid=1401,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,29455 km 2,http://blocgame.com/stats.php?id=49228,,3565 Mbbl,
Manassas,Rubendros,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 47 hours ago,rankings.php?subregion=car,,$481 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61371,1 Tons,667 Mbbl,
LegendaryStorm,StormLord,http://blocgame.com/alliancestats.php?allianceid=1935,44k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 17 hours ago,rankings.php?subregion=ara,O.P.E.N.,$474 million,alliancestats.php?allianceid=1935,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,23648 km 2,http://blocgame.com/stats.php?id=61280,,,
FuchukFakhu,KondaKondi,,18k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=saf,,$473 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61483,,523 Mbbl,
Panggau Libau,Tajau Mas,http://blocgame.com/alliancestats.php?allianceid=1953,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 23 hours ago,rankings.php?subregion=ind,Tansang Kenyalang,$470 million,alliancestats.php?allianceid=1953,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61302,,169 Mbbl,
Ur,Abraham,http://blocgame.com/alliancestats.php?allianceid=1595,53k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 12 hours ago,rankings.php?subregion=mes,The High Council,$468 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,24401 km 2,http://blocgame.com/stats.php?id=61356,,6581 Mbbl,
The Khanate,KhanKana,,20k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 57 hours ago,rankings.php?subregion=pac,,$465 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61414,,,
MACAI SOVIET,macai man,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,rankings.php?subregion=congo,,$465 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61016,,,
Caucasia,Vasya,,40k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,last online 14 hours ago,rankings.php?subregion=per,,$457 million,,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61029,,1219 Mbbl,
Antoria,Gustavo Martins,,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 7 hours ago,rankings.php?subregion=gra,,$455 million,,Gran Colombia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61344,,337 Mbbl,
Falusia,McAwesome,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,3 ships,First World War surplus,Angelic,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$454 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,21725 km 2,http://blocgame.com/stats.php?id=61365,,272 Mbbl,
Thair,Tacoonastick,,4k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 37 hours ago,rankings.php?subregion=congo,,$452 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,15852 km 2,http://blocgame.com/stats.php?id=60955,,,
Junta,Torralva,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 5 hours ago,rankings.php?subregion=chi,The High Council,$445 million,alliancestats.php?allianceid=1595,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=61430,,,
Bakar al assad,Abu Bakar,,83k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 5 hours ago,rankings.php?subregion=ara,,$440 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,21041 km 2,http://blocgame.com/stats.php?id=61270,,3699 Mbbl,
Italico Impero,hercules,,21k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 47 hours ago,rankings.php?subregion=car,,$433 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61367,,264 Mbbl,
The Hidden Seas,Luckygreen22,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 141 hours ago,rankings.php?subregion=car,,$430 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61401,,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Normal,None,Elite,last online 8 hours ago,rankings.php?subregion=sea,The Eastern Sea,$429 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,,44 Mbbl,
ZumbaZumbi,PakuPakis,,46k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=saf,,$428 million,,Southern Africa,,Small,http://blocgame.com/rankings.php?subregion=saf,20204 km 2,http://blocgame.com/stats.php?id=61482,,578 Mbbl,
Toravia,Corzicant,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 144 hours ago,rankings.php?subregion=ara,,$426 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61357,,2162 Mbbl,
Gutium,pavel92,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 18 hours ago,rankings.php?subregion=mes,,$420 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61435,,,
Garyopolis,Gary Calvert II,,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=mex,,$419 million,,Mesoamerica,,Small,http://blocgame.com/rankings.php?subregion=mex,22364 km 2,http://blocgame.com/stats.php?id=61342,,123 Mbbl,
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,3 ships,First World War surplus,Angelic,2 factories,Poor,last online 12 hours ago,rankings.php?subregion=ind,ASEANG,$417 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,24430 km 2,http://blocgame.com/stats.php?id=61281,,,
Kelvenia,Lance Adams,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Poor,last online 12 hours ago,rankings.php?subregion=ama,,$412 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,,
lanun selatan,arjuna durhaka,,61k active personnel,0 ships,Second World War surplus,Angelic,3 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,,$412 million,,East Indies,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21668 km 2,http://blocgame.com/stats.php?id=61392,,414 Mbbl,
Rosmah,Najib Razak,,39k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ind,,$411 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,,9 Mbbl,
XDXDXD,MalaysianMaster,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,0 ships,First World War surplus,Good,1 factory,Elite,last online 17 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$410 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,21373 km 2,http://blocgame.com/stats.php?id=61521,,14040 Mbbl,
SLA,acdcandrija@gmail.com,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 166 hours ago,rankings.php?subregion=mes,,$409 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61436,,,
Saberland,Einzbern,,13k active personnel,0 ships,First World War surplus,Good,None,Good,last online 5 hours ago,rankings.php?subregion=waf,,$408 million,,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61463,,,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$407 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,,33 Mbbl,
Markuslandia,m4rku7,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 125 hours ago,rankings.php?subregion=con,,$407 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61484,,,
Beluncas War,RamaRama,,38k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 5 hours ago,rankings.php?subregion=pac,,$406 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61487,,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,8k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,last online 149 hours ago,rankings.php?subregion=sub,the meepining,$406 million,alliancestats.php?allianceid=1814,The Subcontinent,Plentiful,None,http://blocgame.com/rankings.php?subregion=sub,11345 km 2,http://blocgame.com/stats.php?id=58854,,217 Mbbl,
Sw�r�s,Crezz Vazz,,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 91 hours ago,rankings.php?subregion=gra,,$405 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61466,,,
Sithis,Titus the Second,,26k active personnel,0 ships,Finest of the 19th century,Good,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=gra,,$402 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61465,,,
Constant,Constantinus II,,1k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 51 hours ago,rankings.php?subregion=gui,,$401 million,,Guinea,Near Depletion,None,http://blocgame.com/rankings.php?subregion=gui,13412 km 2,http://blocgame.com/stats.php?id=60096,,,
Hedjaz,Abdul Wahhab,,9k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 65 hours ago,rankings.php?subregion=mes,,$401 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,1910 km 2,http://blocgame.com/stats.php?id=49882,,,
Coccon,Boethiah,http://blocgame.com/alliancestats.php?allianceid=1644,20k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Poor,last online 3 hours ago,rankings.php?subregion=mes,Inter/pol/,$399 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61503,,,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 171 hours ago,rankings.php?subregion=ara,,$399 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,,6149 Mbbl,
Octobia,Octo,,42k active personnel,0 ships,First World War surplus,Good,None,Good,last online 1 hours ago,rankings.php?subregion=ara,,$398 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=61272,,1861 Mbbl,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,online now,rankings.php?subregion=egy,II International,$397 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,,
New Saxony,Slaineify,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 81 hours ago,rankings.php?subregion=saf,,$394 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19076 km 2,http://blocgame.com/stats.php?id=61395,,310 Mbbl,
Jeoson Korea,Jwong-wal il,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 62 hours ago,rankings.php?subregion=chi,The High Council,$394 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61438,,,
Swerust,Crizz Zuz,,7k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 91 hours ago,rankings.php?subregion=saf,,$393 million,,Southern Africa,,None,http://blocgame.com/rankings.php?subregion=saf,18176 km 2,http://blocgame.com/stats.php?id=60882,,,
tate_w_wannie,stooley123,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 41 hours ago,rankings.php?subregion=con,,$389 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,23533 km 2,http://blocgame.com/stats.php?id=61515,,30 Mbbl,
Baggs,Shitbaggs,,5k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 88 hours ago,rankings.php?subregion=ara,,$388 million,,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,9937 km 2,http://blocgame.com/stats.php?id=59588,,2521 Mbbl,
Idiocracy,Chillintelligence,http://blocgame.com/alliancestats.php?allianceid=1644,505k active personnel,40 ships,Advanced,Normal,15 factories,Standard,last online 9 hours ago,rankings.php?subregion=mes,Inter/pol/,$387 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,128749 km 2,http://blocgame.com/stats.php?id=49383,,,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 157 hours ago,rankings.php?subregion=car,,$387 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 155 hours ago,rankings.php?subregion=car,,$385 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,,446 Mbbl,
Raggiopolitania,AlexRay19,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 131 hours ago,rankings.php?subregion=car,,$384 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20200 km 2,http://blocgame.com/stats.php?id=61361,,271 Mbbl,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 172 hours ago,rankings.php?subregion=per,,$383 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,,1652 Mbbl,
Craketopia,crake13,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 127 hours ago,rankings.php?subregion=egy,,$380 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61481,,,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 109 hours ago,rankings.php?subregion=ind,,$379 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,,
Klondike,CooLerThanU0701,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 130 hours ago,rankings.php?subregion=chi,,$379 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=54056,,330 Mbbl,
2 chainz,Yeannet Sebastian,http://blocgame.com/alliancestats.php?allianceid=1555,39k active personnel,1 ships,Finest of the 19th century,Angelic,2 factories,Good,last online 59 hours ago,rankings.php?subregion=gui,Legends,$378 million,alliancestats.php?allianceid=1555,Guinea,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,20398 km 2,http://blocgame.com/stats.php?id=61473,,,
Remote,Burgerking,,93k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Elite,last online 5 hours ago,rankings.php?subregion=pac,,$378 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,24554 km 2,http://blocgame.com/stats.php?id=61201,,,
Alixia,Earthstar,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 134 hours ago,rankings.php?subregion=con,,$376 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61467,,,
fishball,fishballfish6,,42k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 5 hours ago,rankings.php?subregion=pac,,$375 million,,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61050,,,
Red Turkey,The Enlightened One,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 46 hours ago,rankings.php?subregion=mes,,$375 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61485,,,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 171 hours ago,rankings.php?subregion=ara,,$370 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 171 hours ago,rankings.php?subregion=ara,,$370 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,,
the Antilles,Chris F.,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 32 hours ago,rankings.php?subregion=car,,$369 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61529,,,
Dirty Toilet,quintus,http://blocgame.com/alliancestats.php?allianceid=1966,29k active personnel,0 ships,Finest of the 19th century,Isolated,None,Good,online now,rankings.php?subregion=atl,Lithuanian Coalition,$367 million,alliancestats.php?allianceid=1966,Atlas,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=atl,23037 km 2,http://blocgame.com/stats.php?id=61611,,,
Kataphrakt,JuuzouXIII,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 3 hours ago,rankings.php?subregion=pac,,$366 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61246,,64 Mbbl,
Chernosese,mehmed97,http://blocgame.com/alliancestats.php?allianceid=1963,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 103 hours ago,rankings.php?subregion=ind,The First Order,$365 million,alliancestats.php?allianceid=1963,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60891,,,
The Ivory Coast,Compton6500,,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=waf,,$364 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,,
Vasten,Louis Brown,,8k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 102 hours ago,rankings.php?subregion=mex,,$364 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,,375 Mbbl,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Isolated,1 factory,Standard,last online 17 hours ago,rankings.php?subregion=pac,The High Council,$361 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,,
Bluegene/Q,ChevalierCavac,,31k active personnel,0 ships,First World War surplus,Nice,1 factory,Poor,online now,rankings.php?subregion=ara,,$360 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,22916 km 2,http://blocgame.com/stats.php?id=61506,,3842 Mbbl,
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,online now,rankings.php?subregion=ara,ASEANG,$359 million,alliancestats.php?allianceid=1899,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61462,,,
Jahanam,Pala Butoh,,53k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 16 hours ago,rankings.php?subregion=saf,,$359 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61191,,,
Alsitationa,Altia,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 104 hours ago,rankings.php?subregion=car,,$355 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61501,,,
Cartrager,Cartrager,http://blocgame.com/alliancestats.php?allianceid=1595,62k active personnel,1 ships,Second World War surplus,Good,3 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$355 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,29351 km 2,http://blocgame.com/stats.php?id=61452,,2659 Mbbl,
Goomran,Hadon,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 97 hours ago,rankings.php?subregion=car,,$354 million,,Caribbean,Near Depletion,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61459,1 Tons,365 Mbbl,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,7k active personnel,0 ships,Finest of the 19th century,Questionable,1 factory,Undisciplined Rabble,last online 53 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$354 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,5284 km 2,http://blocgame.com/stats.php?id=59087,,,
Chinaslavia,Radoje,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 138 hours ago,rankings.php?subregion=chi,,$353 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61461,,,
Satan kingdom,alistan1987,,48k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 3 hours ago,rankings.php?subregion=ind,,$353 million,,East Indies,,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,,
bonval,ninthtestiamteca,,6k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 4 hours ago,rankings.php?subregion=waf,,$353 million,,West Africa,Depleted,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 171 hours ago,rankings.php?subregion=egy,The Last Phoenix,$352 million,alliancestats.php?allianceid=1576,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,14013 km 2,http://blocgame.com/stats.php?id=55804,,852 Mbbl,
reggie le edgy,Floy_Roy,,7k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=mes,,$352 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,19212 km 2,http://blocgame.com/stats.php?id=61522,,2279 Mbbl,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 91 hours ago,rankings.php?subregion=gui,,$352 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,,
BloodBrothers,TMOD,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 131 hours ago,rankings.php?subregion=gra,,$350 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61470,,518 Mbbl,
Hajal,Haile,,6k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 92 hours ago,rankings.php?subregion=ara,,$350 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61457,,2989 Mbbl,
Kinkintory,Kal.,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 133 hours ago,rankings.php?subregion=gui,,$350 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61472,,315 Mbbl,
Wodzis�aw,Tomasso Tercha,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 86 hours ago,rankings.php?subregion=atl,,$350 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61519,,,
Paladina,Thales,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 100 hours ago,rankings.php?subregion=ama,,$346 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61504,,,
