country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium
Cascadistan,Yung Killa,http://blocgame.com/alliancestats.php?allianceid=1599,27k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 94 hours ago,rankings.php?subregion=gui,Wreckage brothers,$652 million,alliancestats.php?allianceid=1599,Guinea,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,29072 km 2,http://blocgame.com/stats.php?id=59464,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,36k active personnel,1 ships,Second World War surplus,2 factories,Elite,last online 10 hours ago,rankings.php?subregion=saf,Inter/pol/,$645 million,alliancestats.php?allianceid=1644,Southern Africa,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=saf,16480 km 2,http://blocgame.com/stats.php?id=59576,507 Mbbl,
U.E.F,counterman1234,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 65 hours ago,rankings.php?subregion=eaf,Roman Republic,$647 million,alliancestats.php?allianceid=1835,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=59692,,
420BlazeLand,YourMomsLeftNut,http://blocgame.com/alliancestats.php?allianceid=1644,5k active personnel,0 ships,First World War surplus,1 factory,Good,last online 152 hours ago,rankings.php?subregion=pac,Inter/pol/,$615 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,12959 km 2,http://blocgame.com/stats.php?id=58085,,
Dewia,likeakarp,http://blocgame.com/alliancestats.php?allianceid=1850,8k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 13 hours ago,rankings.php?subregion=egy,FFPAW,$638 million,alliancestats.php?allianceid=1850,Egypt,Plentiful,None,http://blocgame.com/rankings.php?subregion=egy,11012 km 2,http://blocgame.com/stats.php?id=59562,,
Galifrey,Eduardo lomeli,http://blocgame.com/alliancestats.php?allianceid=1555,57k active personnel,4 ships,Second World War surplus,2 factories,Good,last online 87 hours ago,rankings.php?subregion=waf,Legends,$608 million,alliancestats.php?allianceid=1555,West Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=waf,22072 km 2,http://blocgame.com/stats.php?id=51939,,
Utea,SephiXarados,http://blocgame.com/alliancestats.php?allianceid=1810,74k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 5 hours ago,rankings.php?subregion=ama,EUN,$602 million,alliancestats.php?allianceid=1810,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,30395 km 2,http://blocgame.com/stats.php?id=49905,129 Mbbl,
Hitlerjugend,Reichfuhrer-SS,http://blocgame.com/alliancestats.php?allianceid=1835,0k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 169 hours ago,rankings.php?subregion=ara,Roman Republic,$631 million,alliancestats.php?allianceid=1835,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,19687 km 2,http://blocgame.com/stats.php?id=59358,1469 Mbbl,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1835,12k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=sea,Roman Republic,$600 million,alliancestats.php?allianceid=1835,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,19772 km 2,http://blocgame.com/stats.php?id=59709,227 Mbbl,
Iramerica,general_pooya,,30k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=per,,$631 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59804,,
Europea,AugustReed,http://blocgame.com/alliancestats.php?allianceid=1835,50k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 3 hours ago,rankings.php?subregion=ara,Roman Republic,$607 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=59848,,
Oro Negro,Baghdad Bob,,6k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=mes,,$579 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,13290 km 2,http://blocgame.com/stats.php?id=46104,3244 Mbbl,
Black Niger,Niger Niggerly,,10k active personnel,0 ships,Second World War surplus,2 factories,Poor,last online 25 hours ago,rankings.php?subregion=pac,,$579 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,17372 km 2,http://blocgame.com/stats.php?id=58699,,
hollywoodundead,batmanthing2222,http://blocgame.com/alliancestats.php?allianceid=1850,7k active personnel,0 ships,First World War surplus,None,Good,last online 9 hours ago,rankings.php?subregion=ara,FFPAW,$606 million,alliancestats.php?allianceid=1850,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16335 km 2,http://blocgame.com/stats.php?id=59629,,
The Grotto,Imperialist,http://blocgame.com/alliancestats.php?allianceid=1835,5k active personnel,1 ships,Second World War surplus,3 factories,Standard,last online 27 hours ago,rankings.php?subregion=ara,Roman Republic,$583 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,16172 km 2,http://blocgame.com/stats.php?id=59635,1304 Mbbl,
Canterbury,Thai,,25k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=saf,,$571 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,19900 km 2,http://blocgame.com/stats.php?id=59655,405 Mbbl,
H.O.P.E,Pericles,,10k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 83 hours ago,rankings.php?subregion=ind,,$611 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,14687 km 2,http://blocgame.com/stats.php?id=59771,,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=egy,Roman Republic,$599 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59870,2496 Mbbl,
Fiddle Dogs,Kazuhira Hamburger,,66k active personnel,0 ships,Second World War surplus,1 factory,Elite,online now,rankings.php?subregion=ara,,$553 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23941 km 2,http://blocgame.com/stats.php?id=59470,,
Fastistan 2.0,St. Sanic,http://blocgame.com/alliancestats.php?allianceid=1568,134k active personnel,2 ships,Korean War surplus,4 factories,Good,last online 2 hours ago,rankings.php?subregion=gui,Brotherhood of Zion,$554 million,alliancestats.php?allianceid=1568,Guinea,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=gui,29870 km 2,http://blocgame.com/stats.php?id=59029,456 Mbbl,
Glanvillia,Mr. James,,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 26 hours ago,rankings.php?subregion=car,,$585 million,,Caribbean,,Meagre,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=59694,,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=1856,27k active personnel,0 ships,First World War surplus,1 factory,Poor,online now,rankings.php?subregion=atl,rk wars,$572 million,alliancestats.php?allianceid=1856,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=59652,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1835,22k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=mes,Roman Republic,$575 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,15763 km 2,http://blocgame.com/stats.php?id=58697,,
Failures,ARSENAL,,40k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 172 hours ago,rankings.php?subregion=egy,,$542 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59747,3214 Mbbl,
Carpentaria,fuerza,,21k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 15 hours ago,rankings.php?subregion=ind,,$574 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59901,,
Reega Radia,Solanderman the Great,http://blocgame.com/alliancestats.php?allianceid=1644,8k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 147 hours ago,rankings.php?subregion=mes,Inter/pol/,$558 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,16170 km 2,http://blocgame.com/stats.php?id=59610,3128 Mbbl,
Irān,horalka,,10k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 58 hours ago,rankings.php?subregion=per,,$569 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,13477 km 2,http://blocgame.com/stats.php?id=59549,,
big butts,thebigbiker,http://blocgame.com/alliancestats.php?allianceid=1869,34k active personnel,0 ships,First World War surplus,1 factory,Good,last online 12 hours ago,rankings.php?subregion=chi,Da Bros,$539 million,alliancestats.php?allianceid=1869,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,23990 km 2,http://blocgame.com/stats.php?id=59863,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1644,38k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 2 hours ago,rankings.php?subregion=car,Inter/pol/,$510 million,alliancestats.php?allianceid=1644,Caribbean,Plentiful,Small,http://blocgame.com/rankings.php?subregion=car,30275 km 2,http://blocgame.com/stats.php?id=59913,,
NaVidia,StanleyCasseroll,http://blocgame.com/alliancestats.php?allianceid=1756,3k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 187 hours ago,rankings.php?subregion=ara,The Golden Company,$497 million,alliancestats.php?allianceid=1756,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,9113 km 2,http://blocgame.com/stats.php?id=58746,4606 Mbbl,
kd107,kd107,,7k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 24 hours ago,rankings.php?subregion=mes,,$531 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,16174 km 2,http://blocgame.com/stats.php?id=59783,2943 Mbbl,
S--19,CommandoPickleEU,http://blocgame.com/alliancestats.php?allianceid=1393,6k active personnel,2 ships,Second World War surplus,3 factories,Standard,last online 155 hours ago,rankings.php?subregion=mes,BAMF,$504 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,14188 km 2,http://blocgame.com/stats.php?id=49255,1556 Mbbl,
Clown Job,beatmaster38,http://blocgame.com/alliancestats.php?allianceid=1600,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 12 hours ago,rankings.php?subregion=mex,Nazi,$496 million,alliancestats.php?allianceid=1600,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,8223 km 2,http://blocgame.com/stats.php?id=52691,,
Newbish,Newbish,http://blocgame.com/alliancestats.php?allianceid=1835,52k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 9 hours ago,rankings.php?subregion=mes,Roman Republic,$493 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,24496 km 2,http://blocgame.com/stats.php?id=59854,5440 Mbbl,
Azarious,Emperour Supremus,http://blocgame.com/alliancestats.php?allianceid=1835,41k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=egy,Roman Republic,$486 million,alliancestats.php?allianceid=1835,Egypt,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=egy,26792 km 2,http://blocgame.com/stats.php?id=59679,,
Dividian,Shivaz,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 8 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$483 million,alliancestats.php?allianceid=1580,Amazonia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ama,19958 km 2,http://blocgame.com/stats.php?id=59740,286 Mbbl,
Las Filipinas,Benjamin Strong,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 87 hours ago,rankings.php?subregion=pac,,$477 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59638,,
Anthrax v2,McVeigh,,5k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=congo,,$460 million,,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,6657 km 2,http://blocgame.com/stats.php?id=57297,,
Lorigan,Lorigan,,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 29 hours ago,rankings.php?subregion=ama,,$466 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59787,414 Mbbl,
Sandstorm,Darude,,8k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 110 hours ago,rankings.php?subregion=car,,$486 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=59698,,
Orbistan,Supraultraplex,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,First World War surplus,None,Poor,last online 109 hours ago,rankings.php?subregion=atl,Roman Republic,$461 million,alliancestats.php?allianceid=1835,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=42617,2603 Mbbl,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=pac,Roman Republic,$469 million,alliancestats.php?allianceid=1835,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,18785 km 2,http://blocgame.com/stats.php?id=59737,572 Mbbl,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,32k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=pac,The Triad,$454 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59917,,
So-Cal,Hotrod1977,http://blocgame.com/alliancestats.php?allianceid=1595,5k active personnel,0 ships,First World War surplus,1 factory,Good,last online 29 hours ago,rankings.php?subregion=mex,The High Council,$457 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,21800 km 2,http://blocgame.com/stats.php?id=59634,,
Dairy,LimpingGote,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 173 hours ago,rankings.php?subregion=atl,,$435 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,19800 km 2,http://blocgame.com/stats.php?id=59916,,
Freshwell,Serious,http://blocgame.com/alliancestats.php?allianceid=1644,109k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 9 hours ago,rankings.php?subregion=atl,Inter/pol/,$417 million,alliancestats.php?allianceid=1644,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,56060 km 2,http://blocgame.com/stats.php?id=58341,6657 Mbbl,
Bermua,Earlb112,,11k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 153 hours ago,rankings.php?subregion=car,,$434 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,23665 km 2,http://blocgame.com/stats.php?id=59890,6 Mbbl,
Allah Jihad,Al-Assad,,17k active personnel,0 ships,First World War surplus,None,Elite,last online 30 hours ago,rankings.php?subregion=per,,$444 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,21665 km 2,http://blocgame.com/stats.php?id=59968,5138 Mbbl,
Tasman,Daemon Wulff,http://blocgame.com/alliancestats.php?allianceid=1382,25k active personnel,0 ships,First World War surplus,None,Good,last online 70 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$440 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59846,,
Hejaaz,Umar,http://blocgame.com/alliancestats.php?allianceid=1599,2k active personnel,2 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=mes,Wreckage brothers,$426 million,alliancestats.php?allianceid=1599,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,3754 km 2,http://blocgame.com/stats.php?id=58497,2787 Mbbl,
Blyadstvo,BorisBlyads,,67k active personnel,0 ships,First World War surplus,1 factory,Good,last online 12 hours ago,rankings.php?subregion=chi,,$421 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,25520 km 2,http://blocgame.com/stats.php?id=59981,,
Socialist Earth,President Augustus Frost,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,Finest of the 19th century,1 factory,Poor,last online 89 hours ago,rankings.php?subregion=chi,Roman Republic,$436 million,alliancestats.php?allianceid=1835,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59923,,
QAR,Black Caesar,http://blocgame.com/alliancestats.php?allianceid=1884,73k active personnel,0 ships,First World War surplus,1 factory,Good,last online 8 hours ago,rankings.php?subregion=car,The Barbary States,$404 million,alliancestats.php?allianceid=1884,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,32359 km 2,http://blocgame.com/stats.php?id=59799,28 Mbbl,
Harvest,Wilhelm The First,,18k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=mes,,$413 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20870 km 2,http://blocgame.com/stats.php?id=59993,2106 Mbbl,
Republican town,multibro7,http://blocgame.com/alliancestats.php?allianceid=1872,11k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=car,a new World,$431 million,alliancestats.php?allianceid=1872,Caribbean,Plentiful,Small,http://blocgame.com/rankings.php?subregion=car,13465 km 2,http://blocgame.com/stats.php?id=59541,,
Froland,GalacticMurder,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,First World War surplus,None,Standard,last online 59 hours ago,rankings.php?subregion=pac,Roman Republic,$421 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59837,151 Mbbl,
East Jakarta,torque,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 1 hours ago,rankings.php?subregion=ind,The High Council,$408 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,23665 km 2,http://blocgame.com/stats.php?id=59985,,
Jarhead,Jarhead99,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 51 hours ago,rankings.php?subregion=ama,,$417 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=59874,,
Baggs,Shitbaggs,,13k active personnel,0 ships,First World War surplus,None,Elite,last online 55 hours ago,rankings.php?subregion=ara,,$398 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,21867 km 2,http://blocgame.com/stats.php?id=59588,8941 Mbbl,
SandNiggers,bear31899,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 38 hours ago,rankings.php?subregion=ara,,$399 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,14940 km 2,http://blocgame.com/stats.php?id=55783,4036 Mbbl,
Nardia,StillHere,http://blocgame.com/alliancestats.php?allianceid=1568,63k active personnel,0 ships,Second World War surplus,None,Standard,last online 11 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$397 million,alliancestats.php?allianceid=1568,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,19278 km 2,http://blocgame.com/stats.php?id=59487,73 Mbbl,
Espa�a,Ramirex66,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 105 hours ago,rankings.php?subregion=sub,,$410 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59950,,
BurritoLand,Jose Remires,,94k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=mex,,$396 million,,Mesoamerica,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=mex,20103 km 2,http://blocgame.com/stats.php?id=58734,,
Democratia,Captain Ahab,,23k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=eaf,,$407 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=48192,,
Gligitia,Elyas Isenbraq,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 118 hours ago,rankings.php?subregion=sub,,$403 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=59932,,
Bratva,Kazoyan,,45k active personnel,0 ships,Second World War surplus,None,Elite,last online 12 hours ago,rankings.php?subregion=mes,,$391 million,,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,21723 km 2,http://blocgame.com/stats.php?id=59411,2381 Mbbl,
Alfheim,AsunaKirito,,20k active personnel,0 ships,First World War surplus,None,Poor,last online 8 hours ago,rankings.php?subregion=con,,$404 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=59927,,
Atoms,Totakun,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 34 hours ago,rankings.php?subregion=chi,,$401 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=59898,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,2k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 75 hours ago,rankings.php?subregion=ara,BAMF,$389 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,14098 km 2,http://blocgame.com/stats.php?id=39005,,
The Arabic Fed,Yimikin,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 81 hours ago,rankings.php?subregion=ara,,$388 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,16544 km 2,http://blocgame.com/stats.php?id=59798,,
Eton-Prime,DaemonDeadKing,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 152 hours ago,rankings.php?subregion=saf,,$394 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=48790,,
Yurke,KervinJacque,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 96 hours ago,rankings.php?subregion=egy,,$393 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59944,3018 Mbbl,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1835,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 12 hours ago,rankings.php?subregion=pac,Roman Republic,$399 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59935,435 Mbbl,
Republic Cetnik,IpakDesmo,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 136 hours ago,rankings.php?subregion=gra,,$384 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=59947,,
Maymays,Maymaying,,9k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 110 hours ago,rankings.php?subregion=waf,,$402 million,,West Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=waf,35826 km 2,http://blocgame.com/stats.php?id=55292,,
Nippob,Happy Merchant,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 97 hours ago,rankings.php?subregion=pac,,$390 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59964,,
Enzai,Enzai,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 12 hours ago,rankings.php?subregion=car,Roman Republic,$375 million,alliancestats.php?allianceid=1835,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=59873,,
asdsd,sasassas,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 156 hours ago,rankings.php?subregion=pac,,$381 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59934,,
Ambrosia,devguy200,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 148 hours ago,rankings.php?subregion=car,,$381 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=59943,,
007Terminator,Maddex-Anderson,,9k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=pac,,$319 million,,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,16751 km 2,http://blocgame.com/stats.php?id=59907,,
R�kt�,Jaizey,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 182 hours ago,rankings.php?subregion=mex,,$370 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59902,458 Mbbl,
Mwene Khosa,Maximilian,,7k active personnel,0 ships,Finest of the 19th century,None,Good,last online 127 hours ago,rankings.php?subregion=congo,,$390 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16305 km 2,http://blocgame.com/stats.php?id=59925,,
Libertatem,Wilhelm Hans,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 194 hours ago,rankings.php?subregion=congo,,$368 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=59895,,
Place,vvv317,http://blocgame.com/alliancestats.php?allianceid=1835,5k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 98 hours ago,rankings.php?subregion=chi,Roman Republic,$392 million,alliancestats.php?allianceid=1835,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16500 km 2,http://blocgame.com/stats.php?id=59882,214 Mbbl,
Lataria,Soulfalon27,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 60 hours ago,rankings.php?subregion=mex,,$372 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59962,,
