country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Scorpions,Sarjan Blog,http://blocgame.com/alliancestats.php?allianceid=1595,54k active personnel,0 ships,Finest of the 19th century,Gandhi-like,2 factories,Poor,last online 1 hours ago,rankings.php?subregion=sea,The High Council,$527 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,28586 km 2,http://blocgame.com/stats.php?id=61364,,,
valenfold,velanis,http://blocgame.com/alliancestats.php?allianceid=1935,53k active personnel,2 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 33 hours ago,rankings.php?subregion=ara,O.P.E.N.,$528 million,alliancestats.php?allianceid=1935,Arabia,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=ara,30402 km 2,http://blocgame.com/stats.php?id=60395,,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$524 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,23898 km 2,http://blocgame.com/stats.php?id=60721,,507 Mbbl,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,6 ships,First World War surplus,Gandhi-like,3 factories,Good,online now,rankings.php?subregion=ind,ASEANG,$524 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24465 km 2,http://blocgame.com/stats.php?id=60554,,,
Toys,toystory,http://blocgame.com/alliancestats.php?allianceid=1568,10k active personnel,1 ships,First World War surplus,Gandhi-like,3 factories,Good,last online 107 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$565 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,18975 km 2,http://blocgame.com/stats.php?id=61288,,,
Bagia,Walin,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 140 hours ago,rankings.php?subregion=ama,,$520 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61240,,,
Blyadstvo,BorisBlyads,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Standard,online now,rankings.php?subregion=chi,The High Council,$497 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,75692 km 2,http://blocgame.com/stats.php?id=59981,,236 Mbbl,
DZ Djeich,StratoDZ,http://blocgame.com/alliancestats.php?allianceid=1952,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 21 hours ago,rankings.php?subregion=atl,The Eastern Sea,$528 million,alliancestats.php?allianceid=1952,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61408,,8382 Mbbl,
Nexustania,Rodger Ankle,,67k active personnel,2 ships,Second World War surplus,Nice,3 factories,Elite,online now,rankings.php?subregion=mes,,$719 million,,Mesopotamia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=mes,24146 km 2,http://blocgame.com/stats.php?id=61345,,,
Kredik Shaw,Straff Venture,http://blocgame.com/alliancestats.php?allianceid=1595,120k active personnel,8 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=egy,The High Council,$484 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=egy,44669 km 2,http://blocgame.com/stats.php?id=60650,,8266 Mbbl,
PACUKA,PACIKIS,,38k active personnel,1 ships,First World War surplus,Angelic,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=ara,,$498 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,22124 km 2,http://blocgame.com/stats.php?id=61490,,,
Naegleria,Cat the Great,http://blocgame.com/alliancestats.php?allianceid=1401,8k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Poor,last online 76 hours ago,rankings.php?subregion=ara,The Federal Colonies,$425 million,alliancestats.php?allianceid=1401,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,24546 km 2,http://blocgame.com/stats.php?id=49228,,2944 Mbbl,
Manassas,Rubendros,,20k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 54 hours ago,rankings.php?subregion=car,,$500 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61371,1 Tons,665 Mbbl,
LegendaryStorm,StormLord,http://blocgame.com/alliancestats.php?allianceid=1935,44k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 24 hours ago,rankings.php?subregion=ara,O.P.E.N.,$474 million,alliancestats.php?allianceid=1935,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,23648 km 2,http://blocgame.com/stats.php?id=61280,,,
FuchukFakhu,KondaKondi,,18k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 13 hours ago,rankings.php?subregion=saf,,$500 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61483,,502 Mbbl,
Panggau Libau,Tajau Mas,http://blocgame.com/alliancestats.php?allianceid=1953,31k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 30 hours ago,rankings.php?subregion=ind,Tansang Kenyalang,$487 million,alliancestats.php?allianceid=1953,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61302,,167 Mbbl,
Ur,Abraham,http://blocgame.com/alliancestats.php?allianceid=1595,53k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 19 hours ago,rankings.php?subregion=mes,The High Council,$471 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,24401 km 2,http://blocgame.com/stats.php?id=61356,,6556 Mbbl,
The Khanate,KhanKana,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 64 hours ago,rankings.php?subregion=pac,,$484 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=61414,,,
MACAI SOVIET,macai man,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 173 hours ago,rankings.php?subregion=congo,,$480 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61016,,,
Caucasia,Vasya,,38k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Standard,online now,rankings.php?subregion=per,,$474 million,,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,20270 km 2,http://blocgame.com/stats.php?id=61029,,1213 Mbbl,
Antoria,Gustavo Martins,,13k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 14 hours ago,rankings.php?subregion=gra,,$481 million,,Gran Colombia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61344,,334 Mbbl,
Falusia,McAwesome,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The High Council,$482 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,21725 km 2,http://blocgame.com/stats.php?id=61365,,268 Mbbl,
Thair,Tacoonastick,,9k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 44 hours ago,rankings.php?subregion=congo,,$399 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,13210 km 2,http://blocgame.com/stats.php?id=60955,,,
Junta,Torralva,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 12 hours ago,rankings.php?subregion=chi,The High Council,$468 million,alliancestats.php?allianceid=1595,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=61430,,,
Bakar al assad,Abu Bakar,,83k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,online now,rankings.php?subregion=ara,,$539 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,25950 km 2,http://blocgame.com/stats.php?id=61270,,4242 Mbbl,
Italico Impero,hercules,,21k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 54 hours ago,rankings.php?subregion=car,,$449 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61367,,259 Mbbl,
The Hidden Seas,Luckygreen22,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 148 hours ago,rankings.php?subregion=car,,$443 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61401,,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,Second World War surplus,Normal,None,Elite,last online 3 hours ago,rankings.php?subregion=sea,The Eastern Sea,$427 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,,43 Mbbl,
ZumbaZumbi,PakuPakis,,46k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 13 hours ago,rankings.php?subregion=saf,,$442 million,,Southern Africa,Plentiful,Small,http://blocgame.com/rankings.php?subregion=saf,20204 km 2,http://blocgame.com/stats.php?id=61482,,558 Mbbl,
Toravia,Corzicant,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 151 hours ago,rankings.php?subregion=ara,,$446 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,16500 km 2,http://blocgame.com/stats.php?id=61357,,2161 Mbbl,
Gutium,pavel92,,25k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=mes,,$437 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61435,,,
Garyopolis,Gary Calvert II,,24k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 14 hours ago,rankings.php?subregion=mex,,$427 million,,Mesoamerica,,Small,http://blocgame.com/rankings.php?subregion=mex,22364 km 2,http://blocgame.com/stats.php?id=61342,,121 Mbbl,
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,3 ships,First World War surplus,Nice,2 factories,Poor,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$416 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,24430 km 2,http://blocgame.com/stats.php?id=61281,,,
Kelvenia,Lance Adams,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Poor,last online 19 hours ago,rankings.php?subregion=ama,,$432 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,,
lanun selatan,arjuna durhaka,,71k active personnel,0 ships,Second World War surplus,Angelic,3 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,,$415 million,,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21668 km 2,http://blocgame.com/stats.php?id=61392,,406 Mbbl,
Rosmah,Najib Razak,,39k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 14 hours ago,rankings.php?subregion=ind,,$410 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,,,
XDXDXD,MalaysianMaster,http://blocgame.com/alliancestats.php?allianceid=1568,35k active personnel,0 ships,First World War surplus,Nice,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$424 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,21565 km 2,http://blocgame.com/stats.php?id=61521,,14028 Mbbl,
SLA,acdcandrija@gmail.com,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 173 hours ago,rankings.php?subregion=mes,,$422 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61436,,,
Saberland,Einzbern,,13k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 1 hours ago,rankings.php?subregion=waf,,$428 million,,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,20200 km 2,http://blocgame.com/stats.php?id=61463,,,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,25k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=ind,ASEANG,$423 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,,31 Mbbl,
Markuslandia,m4rku7,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 132 hours ago,rankings.php?subregion=con,,$420 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61484,,,
Beluncas War,RamaRama,,38k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 12 hours ago,rankings.php?subregion=pac,,$418 million,,Pacific Rim,Plentiful,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61487,,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,8k active personnel,0 ships,First World War surplus,Good,1 factory,Standard,last online 156 hours ago,rankings.php?subregion=sub,the meepining,$405 million,alliancestats.php?allianceid=1814,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,11345 km 2,http://blocgame.com/stats.php?id=58854,,212 Mbbl,
Sw�r�s,Crezz Vazz,,15k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 98 hours ago,rankings.php?subregion=gra,,$424 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61466,,,
Sithis,Titus the Second,,26k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 1 hours ago,rankings.php?subregion=gra,,$416 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61465,,,
Constant,Constantinus II,,1k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 58 hours ago,rankings.php?subregion=gui,,$397 million,,Guinea,Near Depletion,None,http://blocgame.com/rankings.php?subregion=gui,13412 km 2,http://blocgame.com/stats.php?id=60096,,,
Hedjaz,Abdul Wahhab,,9k active personnel,0 ships,Second World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 72 hours ago,rankings.php?subregion=mes,,$432 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,1910 km 2,http://blocgame.com/stats.php?id=49882,,,
Coccon,Boethiah,http://blocgame.com/alliancestats.php?allianceid=1644,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,1 factory,Standard,last online 1 hours ago,rankings.php?subregion=mes,Inter/pol/,$416 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61503,,,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 178 hours ago,rankings.php?subregion=ara,,$410 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,,6149 Mbbl,
Octobia,Octo,,42k active personnel,0 ships,First World War surplus,Good,None,Good,last online 1 hours ago,rankings.php?subregion=ara,,$408 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19602 km 2,http://blocgame.com/stats.php?id=61272,,1825 Mbbl,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,27k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 7 hours ago,rankings.php?subregion=egy,II International,$410 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,,
New Saxony,Slaineify,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Good,last online 88 hours ago,rankings.php?subregion=saf,,$409 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,19076 km 2,http://blocgame.com/stats.php?id=61395,,307 Mbbl,
Jeoson Korea,Jwong-wal il,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 69 hours ago,rankings.php?subregion=chi,The High Council,$413 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61438,,,
Swerust,Crizz Zuz,,7k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 98 hours ago,rankings.php?subregion=saf,,$383 million,,Southern Africa,,None,http://blocgame.com/rankings.php?subregion=saf,18176 km 2,http://blocgame.com/stats.php?id=60882,,,
tate_w_wannie,stooley123,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 48 hours ago,rankings.php?subregion=con,,$385 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,23533 km 2,http://blocgame.com/stats.php?id=61515,,30 Mbbl,
Baggs,Shitbaggs,,5k active personnel,0 ships,First World War surplus,Normal,1 factory,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=ara,,$388 million,,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,9937 km 2,http://blocgame.com/stats.php?id=59588,,2488 Mbbl,
Idiocracy,Chillintelligence,http://blocgame.com/alliancestats.php?allianceid=1644,505k active personnel,40 ships,Advanced,Good,15 factories,Standard,last online 16 hours ago,rankings.php?subregion=mes,Inter/pol/,$340 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,128749 km 2,http://blocgame.com/stats.php?id=49383,,,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 164 hours ago,rankings.php?subregion=car,,$398 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 162 hours ago,rankings.php?subregion=car,,$395 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,,446 Mbbl,
Raggiopolitania,AlexRay19,,22k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 138 hours ago,rankings.php?subregion=car,,$393 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20200 km 2,http://blocgame.com/stats.php?id=61361,,270 Mbbl,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 179 hours ago,rankings.php?subregion=per,,$394 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,,1652 Mbbl,
Craketopia,crake13,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 134 hours ago,rankings.php?subregion=egy,,$384 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61481,,,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 116 hours ago,rankings.php?subregion=ind,,$389 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,,
Klondike,CooLerThanU0701,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 137 hours ago,rankings.php?subregion=chi,,$399 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=54056,,330 Mbbl,
2 chainz,Yeannet Sebastian,http://blocgame.com/alliancestats.php?allianceid=1555,39k active personnel,1 ships,Finest of the 19th century,Gandhi-like,2 factories,Good,last online 66 hours ago,rankings.php?subregion=gui,Legends,$401 million,alliancestats.php?allianceid=1555,Guinea,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=gui,20398 km 2,http://blocgame.com/stats.php?id=61473,,,
Remote,Burgerking,,93k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=pac,,$372 million,,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,24554 km 2,http://blocgame.com/stats.php?id=61201,,,
Alixia,Earthstar,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 141 hours ago,rankings.php?subregion=con,,$388 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61467,,,
fishball,fishballfish6,,42k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 12 hours ago,rankings.php?subregion=pac,,$385 million,,Pacific Rim,Near Depletion,None,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61050,,,
Red Turkey,The Enlightened One,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 53 hours ago,rankings.php?subregion=mes,,$387 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61485,,,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 178 hours ago,rankings.php?subregion=ara,,$380 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 178 hours ago,rankings.php?subregion=ara,,$380 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,,
the Antilles,Chris F.,,18k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 39 hours ago,rankings.php?subregion=car,,$386 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61529,,,
Dirty Toilet,quintus,http://blocgame.com/alliancestats.php?allianceid=1966,39k active personnel,0 ships,Finest of the 19th century,Questionable,None,Elite,online now,rankings.php?subregion=atl,Lithuanian Coalition,$436 million,alliancestats.php?allianceid=1966,Atlas,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=atl,26304 km 2,http://blocgame.com/stats.php?id=61611,,,
Kataphrakt,JuuzouXIII,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 1 hours ago,rankings.php?subregion=pac,,$381 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61246,,63 Mbbl,
Chernosese,mehmed97,http://blocgame.com/alliancestats.php?allianceid=1963,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 111 hours ago,rankings.php?subregion=ind,The First Order,$375 million,alliancestats.php?allianceid=1963,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60891,,,
The Ivory Coast,Compton6500,,33k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 21 hours ago,rankings.php?subregion=waf,,$375 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,,
Vasten,Louis Brown,,8k active personnel,0 ships,First World War surplus,Normal,None,Undisciplined Rabble,last online 109 hours ago,rankings.php?subregion=mex,,$362 million,,Mesoamerica,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=59624,,374 Mbbl,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,First World War surplus,Questionable,1 factory,Standard,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$357 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,,,
Bluegene/Q,ChevalierCavac,,41k active personnel,0 ships,First World War surplus,Nice,1 factory,Poor,online now,rankings.php?subregion=ara,,$359 million,,Arabia,Plentiful,None,http://blocgame.com/rankings.php?subregion=ara,22916 km 2,http://blocgame.com/stats.php?id=61506,,3832 Mbbl,
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,0 ships,First World War surplus,Nice,1 factory,Standard,online now,rankings.php?subregion=ara,ASEANG,$372 million,alliancestats.php?allianceid=1899,Arabia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61462,,,
Jahanam,Pala Butoh,,53k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 4 hours ago,rankings.php?subregion=saf,,$369 million,,Southern Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61191,,,
Alsitationa,Altia,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 111 hours ago,rankings.php?subregion=car,,$365 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61501,,,
Cartrager,Cartrager,http://blocgame.com/alliancestats.php?allianceid=1595,74k active personnel,1 ships,Second World War surplus,Good,3 factories,Elite,online now,rankings.php?subregion=mes,The High Council,$416 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,32684 km 2,http://blocgame.com/stats.php?id=61452,,2617 Mbbl,
Goomran,Hadon,,9k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 104 hours ago,rankings.php?subregion=car,,$365 million,,Caribbean,Near Depletion,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61459,1 Tons,364 Mbbl,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,7k active personnel,0 ships,Finest of the 19th century,Normal,1 factory,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$353 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,5284 km 2,http://blocgame.com/stats.php?id=59087,,,
