country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor,reputation,rm_prod,oil_prod
Ace,Killuace,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 481 hours ago,rankings.php?subregion=ind,,$372 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62121,,,,Gandhi-like,2 Hundred Tons per month,1 Mbbl per month
Shingon,Shi Quan Yu,,6k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 188 hours ago,rankings.php?subregion=chi,,$1070 million,,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,16091 km 2,http://blocgame.com/stats.php?id=62125,,,,Gandhi-like,3 Hundred Tons per month,
Sexy Republic,GamerBrosLiam,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 474 hours ago,rankings.php?subregion=ama,,$282 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=62130,,,,Questionable,2 Hundred Tons per month,
piketmi,shahrul,,5k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 435 hours ago,rankings.php?subregion=ind,,$289 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16335 km 2,http://blocgame.com/stats.php?id=62161,,,,Questionable,2 Hundred Tons per month,
Modenez,Amir,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 489 hours ago,rankings.php?subregion=ind,,$290 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62108,,,,Normal,2 Hundred Tons per month,
Mamas verdes,Pretziin,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 449 hours ago,rankings.php?subregion=egy,,$293 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62144,,,,Normal,2 Hundred Tons per month,
Said,AliBinoMohammed,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 449 hours ago,rankings.php?subregion=ara,,$267 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62145,,,,Questionable,2 Hundred Tons per month,
Vice,Vincentry,,22k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 553 hours ago,rankings.php?subregion=congo,,$313 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62005,,,,Gandhi-like,2 Hundred Tons per month,
Gupgog,Lord Gog,,5k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 44 hours ago,rankings.php?subregion=sea,,$723 million,,Indochina,,None,http://blocgame.com/rankings.php?subregion=sea,13717 km 2,http://blocgame.com/stats.php?id=62146,434 Mbbl,,,Nice,6 Hundred Tons per month,4 Mbbl per month
Piratani,vfaufabc,http://blocgame.com/alliancestats.php?allianceid=1472,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 435 hours ago,rankings.php?subregion=con,Roma Latronibus,$293 million,alliancestats.php?allianceid=1472,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,16500 km 2,http://blocgame.com/stats.php?id=41028,,,,Good,2 Hundred Tons per month,
Kootas,Koorwishon,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 501 hours ago,rankings.php?subregion=car,,$282 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62080,,,,Questionable,2 Hundred Tons per month,
PULI�A,nim cus te,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 492 hours ago,rankings.php?subregion=ara,,$295 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62096,4982 Mbbl,,,Normal,2 Hundred Tons per month,1 Mbbl per month
Espuron,element85,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 442 hours ago,rankings.php?subregion=congo,,$396 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62155,,,,Gandhi-like,2 Hundred Tons per month,
ACTAVIS,XANAX,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 437 hours ago,rankings.php?subregion=egy,,$373 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=62159,1427 Mbbl,,,Gandhi-like,2 Hundred Tons per month,1 Mbbl per month
Orange Julius,5dollarcheezit,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=eaf,The High Council,$381 million,alliancestats.php?allianceid=1595,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=46049,,,,Angelic,5 Hundred Tons per month,3 Mbbl per month
fishball,fishballfish6,,2k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=pac,,$408 million,,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,5394 km 2,http://blocgame.com/stats.php?id=61050,,,,Gandhi-like,2 Hundred Tons per month,
qaiserazalea,mr.elz,http://blocgame.com/alliancestats.php?allianceid=1899,50k active personnel,1 ships,First World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=pac,Aseang MMP,$1063 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61763,120 Mbbl,1 Tons,,Gandhi-like,3 Hundred Tons per month,4 Mbbl per month
Mesia,Mr.Nafiz Abe,http://blocgame.com/alliancestats.php?allianceid=1899,31k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 60 hours ago,rankings.php?subregion=ind,Aseang MMP,$573 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16407 km 2,http://blocgame.com/stats.php?id=61782,,,,Isolated,13 Hundred Tons per month,9 Mbbl per month
Arguze,highjackal98,,35k active personnel,0 ships,First World War surplus,None,Standard,last online 411 hours ago,rankings.php?subregion=sea,,$465 million,,Indochina,Untapped,Small,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61870,149 Mbbl,,,Gandhi-like,3 Hundred Tons per month,1 Mbbl per month
AES,Yang Zhi,,55k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$513 million,,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=62129,3317 Mbbl,,,Angelic,5 Hundred Tons per month,21 Mbbl per month
almunawir,al munawir,,17k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=ara,,$346 million,,Arabia,,Mediocre,http://blocgame.com/rankings.php?subregion=ara,22817 km 2,http://blocgame.com/stats.php?id=62163,1064 Mbbl,,,Gandhi-like,9 Hundred Tons per month,47 Mbbl per month
UOIA,SlytherinLibertarian2001,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 455 hours ago,rankings.php?subregion=pac,,$292 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62046,,,,Normal,2 Hundred Tons per month,
Swaosil,Phoenix,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 445 hours ago,rankings.php?subregion=ara,,$251 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62150,,,,Normal,2 Hundred Tons per month,
DUMSODSUCKSASS,Folofo,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 420 hours ago,rankings.php?subregion=chi,,$281 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=43132,,,,Normal,2 Hundred Tons per month,
SUNGAI KERAK,Nizarudin,http://blocgame.com/alliancestats.php?allianceid=1899,93k active personnel,3 ships,First World War surplus,3 factories,Poor,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,$805 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,31154 km 2,http://blocgame.com/stats.php?id=61710,,,,Good,9 Hundred Tons per month,9 Mbbl per month
Sons,Taktyczny,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 504 hours ago,rankings.php?subregion=ara,,$281 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62079,,,,Normal,2 Hundred Tons per month,
Corduene,Alexander Winter,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 424 hours ago,rankings.php?subregion=saf,,$281 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62173,,,,Normal,2 Hundred Tons per month,
Tendong,kijang,,19k active personnel,0 ships,First World War surplus,1 factory,Good,last online 50 hours ago,rankings.php?subregion=pac,,$869 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,13477 km 2,http://blocgame.com/stats.php?id=62178,,,,Gandhi-like,8 Hundred Tons per month,4 Mbbl per month
Stratpire,Santana Aquile,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 419 hours ago,rankings.php?subregion=car,,$256 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,16172 km 2,http://blocgame.com/stats.php?id=62182,,,,Questionable,2 Hundred Tons per month,
aladdin1987,deedeedee1987,,1k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=sea,,$469 million,,Indochina,Plentiful,None,http://blocgame.com/rankings.php?subregion=sea,10817 km 2,http://blocgame.com/stats.php?id=60877,,,,Gandhi-like,3 Hundred Tons per month,1 Mbbl per month
sightline,final6,,22k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 111 hours ago,rankings.php?subregion=gui,,$425 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,11346 km 2,http://blocgame.com/stats.php?id=61081,,,,Gandhi-like,2 Hundred Tons per month,
originalname,xynta,http://blocgame.com/alliancestats.php?allianceid=1996,29k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=waf,States of Obongo,$662 million,alliancestats.php?allianceid=1996,West Africa,,None,http://blocgame.com/rankings.php?subregion=waf,18053 km 2,http://blocgame.com/stats.php?id=62047,56 Mbbl,,,Gandhi-like,17 Hundred Tons per month,1 Mbbl per month
Randolph,Clayton Mallow,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 505 hours ago,rankings.php?subregion=sub,,$279 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62078,,,,Normal,2 Hundred Tons per month,
RollingRock,Jonzy,http://blocgame.com/alliancestats.php?allianceid=1568,82k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$682 million,alliancestats.php?allianceid=1568,Southern Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=saf,30037 km 2,http://blocgame.com/stats.php?id=62175,,,,Gandhi-like,11 Hundred Tons per month,13 Mbbl per month
Kamikazie,kamikazie,http://blocgame.com/alliancestats.php?allianceid=1644,31k active personnel,0 ships,First World War surplus,None,Elite,last online 1 hours ago,rankings.php?subregion=sub,Inter/pol/,$403 million,alliancestats.php?allianceid=1644,The Subcontinent,Depleted,Meagre,http://blocgame.com/rankings.php?subregion=sub,18542 km 2,http://blocgame.com/stats.php?id=61783,765 Mbbl,,,Good,3 Hundred Tons per month,3 Mbbl per month
OFS,Paul Kruger,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 427 hours ago,rankings.php?subregion=saf,,$384 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16335 km 2,http://blocgame.com/stats.php?id=62142,,,,Gandhi-like,2 Hundred Tons per month,
Oppressivistan,Oppressor,http://blocgame.com/alliancestats.php?allianceid=1580,59k active personnel,0 ships,Second World War surplus,4 factories,Standard,last online 20 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$448 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61563,2542 Mbbl,,,Gandhi-like,16 Hundred Tons per month,20 Mbbl per month
Guerilla,mohdirfan,http://blocgame.com/alliancestats.php?allianceid=1899,40k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,$325 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61854,,,,Gandhi-like,4 Hundred Tons per month,2 Mbbl per month
Missouri,Joseph26,,5k active personnel,0 ships,Finest of the 19th century,1 factory,Standard,last online 378 hours ago,rankings.php?subregion=mex,,$454 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,16500 km 2,http://blocgame.com/stats.php?id=62084,,,,Gandhi-like,3 Hundred Tons per month,1 Mbbl per month
Vera Cruz,Pedro de Alc�ntara,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 424 hours ago,rankings.php?subregion=ama,,$341 million,,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=50434,,,,Gandhi-like,2 Hundred Tons per month,
nateberokmung,ahmadmaslan,,68k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 21 hours ago,rankings.php?subregion=atl,,$312 million,,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62107,,,,Gandhi-like,6 Hundred Tons per month,26 Mbbl per month
KhazarBank,MoneyBags,http://blocgame.com/alliancestats.php?allianceid=1986,58k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=sub,League of Christ,$877 million,alliancestats.php?allianceid=1986,The Subcontinent,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sub,25626 km 2,http://blocgame.com/stats.php?id=62181,258 Mbbl,,,Gandhi-like,8 Hundred Tons per month,5 Mbbl per month
MAE,B2B2,,23k active personnel,0 ships,First World War surplus,None,Good,last online 258 hours ago,rankings.php?subregion=ind,,$455 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61860,296 Mbbl,,,Gandhi-like,2 Hundred Tons per month,
Jesamono,icon717,,10k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 416 hours ago,rankings.php?subregion=saf,,$426 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,16335 km 2,http://blocgame.com/stats.php?id=62183,,,,Gandhi-like,2 Hundred Tons per month,
Arkanio,skesslerpaleto,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 411 hours ago,rankings.php?subregion=per,,$406 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=62185,,,,Gandhi-like,2 Hundred Tons per month,
Con13,Popo,,28k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 485 hours ago,rankings.php?subregion=ind,,$330 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62093,266 Mbbl,,,Gandhi-like,5 Hundred Tons per month,1 Mbbl per month
GayRights,CrazyFrog,,14k active personnel,0 ships,First World War surplus,None,Good,last online 13 hours ago,rankings.php?subregion=ara,,$854 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,9455 km 2,http://blocgame.com/stats.php?id=62099,,,,Gandhi-like,2 Hundred Tons per month,4 Mbbl per month
Northern Iran,Omar Khan,http://blocgame.com/alliancestats.php?allianceid=1984,16k active personnel,0 ships,First World War surplus,None,Good,last online 130 hours ago,rankings.php?subregion=ara,Northern Iran CIA,$172 million,alliancestats.php?allianceid=1984,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=62171,1081 Mbbl,,,Normal,1 Hundred Tons per month,2 Mbbl per month
BlackPowers,Declan Power,,9k active personnel,0 ships,First World War surplus,None,Good,last online 135 hours ago,rankings.php?subregion=egy,,$241 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,10536 km 2,http://blocgame.com/stats.php?id=57639,,,,Questionable,14 Hundred Tons per month,
jelow,maker111,,37k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 129 hours ago,rankings.php?subregion=atl,,$317 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,10887 km 2,http://blocgame.com/stats.php?id=61073,,,,Gandhi-like,2 Hundred Tons per month,
sho5ronn,shogokusuhara,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 530 hours ago,rankings.php?subregion=saf,,$283 million,,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=62039,,,,Questionable,3 Hundred Tons per month,
Nahrin,Mahzuz Al-Qanun,,9k active personnel,0 ships,Second World War surplus,None,Elite,last online 9 hours ago,rankings.php?subregion=ind,,$484 million,,East Indies,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ind,18689 km 2,http://blocgame.com/stats.php?id=62160,429 Mbbl,,,Isolated,3 Hundred Tons per month,2 Mbbl per month
WubWubWub,MAYDAY,,2k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=sea,,$300 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,10605 km 2,http://blocgame.com/stats.php?id=40672,,,,Good,3 Hundred Tons per month,
ANTIFA,fadel castro,http://blocgame.com/alliancestats.php?allianceid=1899,19k active personnel,0 ships,First World War surplus,None,Elite,last online 397 hours ago,rankings.php?subregion=ind,Aseang MMP,$299 million,alliancestats.php?allianceid=1899,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61734,,,,Good,2 Hundred Tons per month,
Congoth,Reese,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 520 hours ago,rankings.php?subregion=sea,,$292 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62058,,,,Normal,2 Hundred Tons per month,
ZombieVille,WarhogZ5,,10k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 495 hours ago,rankings.php?subregion=congo,,$399 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,16335 km 2,http://blocgame.com/stats.php?id=62089,388 Mbbl,,,Gandhi-like,2 Hundred Tons per month,1 Mbbl per month
Sultan melaka,Mr.biotic,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 406 hours ago,rankings.php?subregion=sea,,$299 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62189,,,,Good,2 Hundred Tons per month,
Sheena,Lord Alphus Maximus Spaz,http://blocgame.com/alliancestats.php?allianceid=1952,30k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=congo,The Eastern Sea,$705 million,alliancestats.php?allianceid=1952,Congo,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62190,153 Mbbl,,,Questionable,3 Hundred Tons per month,2 Mbbl per month
Dromund Kaas,Arkahm,,17k active personnel,0 ships,First World War surplus,None,Elite,last online 16 hours ago,rankings.php?subregion=congo,,$797 million,,Congo,Near Depletion,None,http://blocgame.com/rankings.php?subregion=congo,16335 km 2,http://blocgame.com/stats.php?id=62191,,,,Angelic,5 Hundred Tons per month,2 Mbbl per month
G.W.I.C.,King Charles XI,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 401 hours ago,rankings.php?subregion=sea,,$405 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=62193,276 Mbbl,,,Gandhi-like,2 Hundred Tons per month,1 Mbbl per month
Raczaqo,raczak,http://blocgame.com/alliancestats.php?allianceid=1595,38k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,The High Council,$782 million,alliancestats.php?allianceid=1595,Arabia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,26224 km 2,http://blocgame.com/stats.php?id=62194,,,,Gandhi-like,7 Hundred Tons per month,17 Mbbl per month
Fire and Blood,iskra,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 399 hours ago,rankings.php?subregion=pac,,$241 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=62195,,,,Questionable,2 Hundred Tons per month,
Transaria,Grand Admiral Andy Irons,,8k active personnel,0 ships,First World War surplus,None,Elite,last online 396 hours ago,rankings.php?subregion=gra,,$205 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,16335 km 2,http://blocgame.com/stats.php?id=62198,,,,Good,2 Hundred Tons per month,
Mubombe,mattsos,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 278 hours ago,rankings.php?subregion=congo,,$307 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=62200,,,,Good,2 Hundred Tons per month,
Tandak,jimmyyus,http://blocgame.com/alliancestats.php?allianceid=1644,40k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=egy,Inter/pol/,$1229 million,alliancestats.php?allianceid=1644,Egypt,,Somewhat Large,http://blocgame.com/rankings.php?subregion=egy,32434 km 2,http://blocgame.com/stats.php?id=62201,,,,Gandhi-like,10 Hundred Tons per month,27 Mbbl per month
Adelaide,Hamish Carpenter,,24k active personnel,0 ships,First World War surplus,None,Poor,last online 388 hours ago,rankings.php?subregion=sub,,$398 million,,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=62136,322 Mbbl,,,Gandhi-like,3 Hundred Tons per month,1 Mbbl per month
kota jerangau,saiyaman,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,0 ships,First World War surplus,1 factory,Good,last online 23 hours ago,rankings.php?subregion=ara,The High Council,$627 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,25915 km 2,http://blocgame.com/stats.php?id=62197,3647 Mbbl,,,Gandhi-like,9 Hundred Tons per month,6 Mbbl per month
Dooo,emmeeti,,14k active personnel,0 ships,First World War surplus,1 factory,Good,last online 503 hours ago,rankings.php?subregion=ind,,$300 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61977,,,,Questionable,5 Hundred Tons per month,1 Mbbl per month
UNIland,Anna5,,8k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 13 hours ago,rankings.php?subregion=per,,$782 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,13343 km 2,http://blocgame.com/stats.php?id=62192,,,,Gandhi-like,2 Hundred Tons per month,1 Mbbl per month
Rudenia,Supreme Leader,,2k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 36 hours ago,rankings.php?subregion=ara,,$682 million,,Arabia,Depleted,None,http://blocgame.com/rankings.php?subregion=ara,15228 km 2,http://blocgame.com/stats.php?id=47765,,,,Gandhi-like,4 Hundred Tons per month,5 Mbbl per month
Baxton,BigSmoke,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 126 hours ago,rankings.php?subregion=pac,,$539 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,12848 km 2,http://blocgame.com/stats.php?id=61582,,,,Gandhi-like,3 Hundred Tons per month,1 Mbbl per month
Kumai,encek cox,,19k active personnel,0 ships,First World War surplus,None,Elite,last online 551 hours ago,rankings.php?subregion=ind,,$299 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=62009,84 Mbbl,,,Good,2 Hundred Tons per month,1 Mbbl per month
momo,Aeggis,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 480 hours ago,rankings.php?subregion=pac,,$288 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=62110,,,,Gandhi-like,3 Hundred Tons per month,3 Mbbl per month
MS19,MS19,http://blocgame.com/alliancestats.php?allianceid=1899,8k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 135 hours ago,rankings.php?subregion=pac,Aseang MMP,$222 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,19900 km 2,http://blocgame.com/stats.php?id=61719,,,,Good,4 Hundred Tons per month,
AloqStaq,zulhasr39680,,8k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=atl,,$596 million,,Atlas,Near Depletion,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=62186,,,,Good,14 Hundred Tons per month,35 Mbbl per month
saint charles,jlextra,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 403768 hours ago,rankings.php?subregion=car,,$305 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=62202,,,,Normal,2 Hundred Tons per month,
Amrans fans,apaiblues83,http://blocgame.com/alliancestats.php?allianceid=2006,14k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 29 hours ago,rankings.php?subregion=ara,PooR PeoPle,$457 million,alliancestats.php?allianceid=2006,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=62203,5528 Mbbl,,,Gandhi-like,9 Hundred Tons per month,7 Mbbl per month
Alneia,Adam Wenimor,,14k active personnel,0 ships,First World War surplus,None,Elite,last online 389 hours ago,rankings.php?subregion=mes,,$262 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=62204,,,,Questionable,2 Hundred Tons per month,
Hodarer,Hodarer,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 403768 hours ago,rankings.php?subregion=waf,,$305 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=62205,,,,Normal,2 Hundred Tons per month,
XNS,President XNS,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 131 hours ago,rankings.php?subregion=chi,,$253 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16090 km 2,http://blocgame.com/stats.php?id=62112,,,,Good,4 Hundred Tons per month,1 Mbbl per month
