country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 104 hours ago,rankings.php?subregion=mes,BAMF,$4653 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,28504 km 2,http://blocgame.com/stats.php?id=59571,1671 Mbbl,
The Dome,Hardlined,http://blocgame.com/alliancestats.php?allianceid=1393,138k active personnel,15 ships,Almost Modern,Gandhi-like,6 factories,Standard,last online 175 hours ago,rankings.php?subregion=chi,BAMF,$4597 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,27650 km 2,http://blocgame.com/stats.php?id=56795,,5%
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,334k active personnel,62 ships,Advanced,Gandhi-like,14 factories,Good,last online 1 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4554 million,alliancestats.php?allianceid=1599,Egypt,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,51k active personnel,11 ships,Korean War surplus,Questionable,5 factories,Elite,last online 13 hours ago,rankings.php?subregion=sub,Inter/pol/,$4583 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Mediocre,1 Tons,http://blocgame.com/rankings.php?subregion=sub,36304 km 2,http://blocgame.com/stats.php?id=58443,,
New-Zimbabwe,Robert Cupabe,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 23 hours ago,rankings.php?subregion=eaf,BAMF,$4592 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Large,,http://blocgame.com/rankings.php?subregion=eaf,38712 km 2,http://blocgame.com/stats.php?id=60059,1399 Mbbl,
new aussie land,benj,,7k active personnel,3 ships,Korean War surplus,Good,3 factories,Poor,last online 63 hours ago,rankings.php?subregion=car,,$4595 million,,Caribbean,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=car,5173 km 2,http://blocgame.com/stats.php?id=52750,,
jesucristo,jesucristo,http://blocgame.com/alliancestats.php?allianceid=1580,21k active personnel,0 ships,Finest of the 19th century,Gandhi-like,3 factories,Undisciplined Rabble,last online 171 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4518 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,32145 km 2,http://blocgame.com/stats.php?id=58200,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1382,26k active personnel,7 ships,Almost Modern,Gandhi-like,3 factories,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$4488 million,alliancestats.php?allianceid=1382,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,54311 km 2,http://blocgame.com/stats.php?id=43443,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,37k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$4450 million,alliancestats.php?allianceid=1568,Amazonia,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,5 ships,Korean War surplus,Nice,5 factories,Good,last online 50 hours ago,rankings.php?subregion=ind,The High Council,$4414 million,alliancestats.php?allianceid=1595,East Indies,,None,,http://blocgame.com/rankings.php?subregion=ind,39009 km 2,http://blocgame.com/stats.php?id=59475,,
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,81k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,The Eastern Sea,$4393 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=pac,26335 km 2,http://blocgame.com/stats.php?id=59945,,
Lusitan,Lusitan,http://blocgame.com/alliancestats.php?allianceid=1580,19k active personnel,0 ships,Second World War surplus,Normal,3 factories,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$4308 million,alliancestats.php?allianceid=1580,China,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,27458 km 2,http://blocgame.com/stats.php?id=58894,,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,72k active personnel,10 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 68 hours ago,rankings.php?subregion=pac,Inter/pol/,$4363 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=pac,27856 km 2,http://blocgame.com/stats.php?id=59602,329 Mbbl,20%
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,126k active personnel,7 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 23 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4322 million,alliancestats.php?allianceid=1580,Arabia,,Large,,http://blocgame.com/rankings.php?subregion=ara,34383 km 2,http://blocgame.com/stats.php?id=59108,6219 Mbbl,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,98k active personnel,6 ships,Korean War surplus,Pariah,4 factories,Elite,last online 7 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$4098 million,alliancestats.php?allianceid=1382,Atlas,,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,12070 km 2,http://blocgame.com/stats.php?id=59462,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,38k active personnel,3 ships,Korean War surplus,Nice,3 factories,Elite,online now,rankings.php?subregion=pac,The Triad,$4291 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=pac,38139 km 2,http://blocgame.com/stats.php?id=59917,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,87k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=mes,Inter/pol/,$4276 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,170k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 15 hours ago,rankings.php?subregion=chi,Inter/pol/,$4243 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,
Dominicanos,jrod183,http://blocgame.com/alliancestats.php?allianceid=1580,6k active personnel,41 ships,Persian Gulf War surplus,Normal,11 factories,Poor,last online 170 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$4213 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Small,,http://blocgame.com/rankings.php?subregion=car,52038 km 2,http://blocgame.com/stats.php?id=56237,,
Birgland,snesiscool,http://blocgame.com/alliancestats.php?allianceid=1835,6k active personnel,7 ships,Korean War surplus,Nice,3 factories,Elite,last online 11 hours ago,rankings.php?subregion=mex,SPQR,$4227 million,alliancestats.php?allianceid=1835,Mesoamerica,,None,,http://blocgame.com/rankings.php?subregion=mex,15692 km 2,http://blocgame.com/stats.php?id=58700,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,9 ships,Almost Modern,Questionable,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=gra,BAMF,$4104 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,44876 km 2,http://blocgame.com/stats.php?id=42065,,5%
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,181k active personnel,51 ships,Almost Modern,Gandhi-like,15 factories,Elite,last online 1 hours ago,rankings.php?subregion=congo,BAMF,$3962 million,alliancestats.php?allianceid=1393,Congo,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=congo,109231 km 2,http://blocgame.com/stats.php?id=48695,398 Mbbl,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,172k active personnel,26 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 21 hours ago,rankings.php?subregion=chi,EUN,$4125 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,26 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Standard,last online 2 hours ago,rankings.php?subregion=ara,Inter/pol/,$4051 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,,
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=1568,78k active personnel,0 ships,Second World War surplus,Normal,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$4107 million,alliancestats.php?allianceid=1568,Egypt,Untapped,Small,,http://blocgame.com/rankings.php?subregion=egy,29075 km 2,http://blocgame.com/stats.php?id=54037,12408 Mbbl,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,97k active personnel,3 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 23 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4109 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,
PrilEp,Dado32,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,0 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 100 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$4115 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,19984 km 2,http://blocgame.com/stats.php?id=55822,6555 Mbbl,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Elite,online now,rankings.php?subregion=congo,The High Council,$4021 million,alliancestats.php?allianceid=1595,Congo,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=congo,21783 km 2,http://blocgame.com/stats.php?id=59396,,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,182k active personnel,10 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 48 hours ago,rankings.php?subregion=egy,The High Council,$3992 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,37271 km 2,http://blocgame.com/stats.php?id=59041,,
Rica Puerto,Juan James Carter,http://blocgame.com/alliancestats.php?allianceid=1382,41k active personnel,8 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 71 hours ago,rankings.php?subregion=car,Non-Aligned Movement,$4036 million,alliancestats.php?allianceid=1382,Caribbean,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,19656 km 2,http://blocgame.com/stats.php?id=58990,,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,5k active personnel,0 ships,Vietnam War surplus,Questionable,2 factories,Undisciplined Rabble,last online 157 hours ago,rankings.php?subregion=ind,The Last Phoenix,$3937 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,4297 km 2,http://blocgame.com/stats.php?id=48601,,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,242k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Standard,last online 12 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3838 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Angelic,2 factories,Elite,last online 28 hours ago,rankings.php?subregion=ama,The High Council,$3844 million,alliancestats.php?allianceid=1595,Amazonia,,Mediocre,,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,
ChiknNdChips,Dave O.G Miles,http://blocgame.com/alliancestats.php?allianceid=1393,284k active personnel,4 ships,Vietnam War surplus,Angelic,5 factories,Good,last online 2 hours ago,rankings.php?subregion=chi,BAMF,$3714 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=chi,58538 km 2,http://blocgame.com/stats.php?id=60846,222 Mbbl,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,397k active personnel,1 ships,Advanced,Good,15 factories,Standard,last online 11 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$3405 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=ara,100659 km 2,http://blocgame.com/stats.php?id=40011,,
companues,aleexander,http://blocgame.com/alliancestats.php?allianceid=1382,20k active personnel,4 ships,Vietnam War surplus,Questionable,5 factories,Undisciplined Rabble,last online 100 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3811 million,alliancestats.php?allianceid=1382,Egypt,Near Depletion,Mediocre,,http://blocgame.com/rankings.php?subregion=egy,22842 km 2,http://blocgame.com/stats.php?id=56115,6280 Mbbl,
N'vear,Czar Jakola,http://blocgame.com/alliancestats.php?allianceid=1401,9k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Good,last online 48 hours ago,rankings.php?subregion=car,The Federal Colonies,$3787 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,9360 km 2,http://blocgame.com/stats.php?id=51690,412 Mbbl,
Elondoria,tee lyo foo,http://blocgame.com/alliancestats.php?allianceid=1382,9k active personnel,15 ships,Persian Gulf War surplus,Questionable,8 factories,Good,last online 145 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$3735 million,alliancestats.php?allianceid=1382,Egypt,Plentiful,Large,,http://blocgame.com/rankings.php?subregion=egy,23159 km 2,http://blocgame.com/stats.php?id=56049,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,162k active personnel,35 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 23 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3728 million,alliancestats.php?allianceid=1599,Pacific Rim,,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,29k active personnel,4 ships,Korean War surplus,Angelic,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,Wreckage brothers,$3762 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Powerful,,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,3 ships,Second World War surplus,Angelic,3 factories,Good,last online 10 hours ago,rankings.php?subregion=atl,The High Council,$3741 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=atl,26342 km 2,http://blocgame.com/stats.php?id=60186,6297 Mbbl,5%
Woschia,Lukaj,http://blocgame.com/alliancestats.php?allianceid=1382,13k active personnel,0 ships,Korean War surplus,Questionable,None,Standard,last online 121 hours ago,rankings.php?subregion=ara,Non-Aligned Movement,$3674 million,alliancestats.php?allianceid=1382,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,4381 km 2,http://blocgame.com/stats.php?id=55872,,
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,101k active personnel,7 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 14 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3652 million,alliancestats.php?allianceid=1599,Pacific Rim,,Large,,http://blocgame.com/rankings.php?subregion=pac,8836 km 2,http://blocgame.com/stats.php?id=53662,,
